"","deviance"
"LOC107997015",32775.1201867739
"LOC107997025",50617.3941765933
"LOC107997016",116360.190091645
"LOC107997143",10747.0191366185
"LOC107997111",517.05726080651
"LOC107997110",39121.7394874673
"LOC107997109",36327.3843539494
"LOC107997136",56276.6797269216
"LOC107997070",615934.834728878
"LOC107997072",107902.264600957
"LOC107997074",1588.10461831907
"LOC107997039",31513.6119673304
"LOC107997035",66995.4174899588
"LOC107997086",85794.3100025232
"LOC114577435",29696.947058291
"LOC107997083",4494.72049240217
"LOC107997085",8800.67703439817
"LOC133665881",3235.42553737702
"LOC107997084",13333.6456848348
"LOC107997092",73938.8968526354
"LOC107997095",19922.8650180861
"LOC107997094",25310.3646707852
"LOC133665769",6755.48614452297
"LOC107997031",1288.7437511743
"LOC107997142",2059.63894361404
"LOC107997139",35268.0781687999
"LOC107997098",3083.27939771471
"LOC107997096",30622.4207897696
"LOC107997099",2180.28980911698
"LOC107997077",55718.8553792082
"LOC107997078",27132.4395380871
"LOC107997076",69978.9889186048
"LOC114577432",3938.89534093382
"LOC107997080",1677.82871488451
"LOC133665770",2512.86813524725
"LOC107997064",230976.272367125
"LOC107997066",21188.8854144293
"LOC107997102",39623.2684958386
"LOC107997103",51442.139748669
"LOC107997090",80538.2271688585
"LOC107997043",21096.4996081376
"LOC107997125",4348.75661179758
"LOC107997126",30286.8797693366
"LOC107997108",162863.201420223
"LOC133665771",2509.14430354074
"LOC107997133",42830.3208132677
"LOC107997020",43037.1196508352
"LOC107997017",37751.2336310172
"LOC107997129",10281.6217699095
"LOC107997130",34521.1501319823
"LOC107997048",64314.8502883792
"LOC107997049",67022.7610272395
"LOC107997050",35664.7782124401
"LOC107997055",50424.08070612
"LOC107997056",31984.3018935444
"LOC107997051",44722.0352439882
"LOC107997052",40085.0158172311
"LOC107997057",38257.0801908032
"LOC107997053",52712.6982640412
"LOC107997105",41934.7741138677
"LOC107997104",53015.4590769636
"LOC107997060",62054.3804527335
"LOC114577429",1475.30767199972
"LOC107997063",6282.21839708142
"LOC107997061",36559.6616402937
"LOC107997059",53659.4579551958
"LOC107997106",31786.9578207649
"LOC107997107",52360.1124202973
"LOC107997023",35815.6834750282
"LOC107997082",60013.8662970169
"LOC107997067",146188.105366834
"LOC133665772",17656.4298231213
"LOC107997069",12852.6092169638
"LOC107997068",22593.7239316874
"LOC107997032",35414.3702238504
"LOC107997123",20980.6100197876
"LOC107997122",37648.929844522
"LOC107997134",39390.976297043
"LOC107997135",21532.8666865733
"LOC107997018",55252.0837124967
"LOC107997019",86324.7509755231
"LOC107995718",51733.2223591475
"LOC107992549",57479.400521855
"LOC107992551",32121.0420894626
"LOC108003360",59245.2378615765
"LOC107992528",61461.5880880747
"LOC107992543",52448.8553882313
"LOC133665773",2299.27650076065
"LOC133665864",506.296317641361
"LOC107992527",44610.5047994881
"LOC107992547",817.008585159569
"LOC133665862",2671.31943842427
"LOC107992539",6195.59564814765
"LOC133665861",653.967450880128
"LOC114576820",48074.2026209979
"LOC107992533",12418.4844230637
"LOC107992538",1919.37286138311
"LOC107992536",18152.2346908507
"LOC107992534",31671.9009034779
"LOC107992531",40265.5967106167
"LOC107992535",23806.5924303056
"LOC107992530",9707.66573475442
"LOC107992553",8157.40277574248
"LOC133665774",4893.37274965547
"LOC107995213",159068.073513682
"LOC114576819",2897.7596643083
"LOC133665758",8824.61411813341
"LOC114577175",2005.33392012291
"LOC114577176",1375.35321951114
"LOC107993844",38911.8591574694
"LOC107993843",27561.2214493645
"LOC107993896",52037.6807223761
"LOC107993880",47457.6429092044
"LOC107993881",49213.4130449079
"LOC107993879",36301.0679570007
"LOC107993898",50720.999238632
"LOC107993846",15916.1678784416
"LOC107993895",53121.6105281449
"LOC107993865",87145.3943723761
"LOC107993867",19916.7767194982
"LOC133665776",40736.5420723857
"LOC107993868",49808.8831859047
"LOC107993866",66995.6286608151
"LOC133665778",1320.03239543918
"LOC107993877",116069.275803007
"LOC133665775",50285.3135551309
"LOC107993878",51614.254630394
"LOC107993875",81088.4046170767
"LOC107992915",79860.123115093
"LOC133665777",13880.7256999213
"LOC107993891",44925.1130301573
"LOC107993892",40573.8166464689
"LOC107993893",31671.1694971513
"LOC107993894",41923.1629645752
"LOC107993871",34064.350446026
"LOC107993873",26560.2553496941
"LOC107993869",34641.0751527323
"LOC107993870",89408.91295118
"LOC133665779",19290.621877106
"LOC107993872",34114.3882624235
"LOC107993845",49823.8001720357
"LOC114576994",20665.717358809
"LOC107993888",47507.3835029542
"LOC107993883",26370.7217667676
"LOC107993884",45386.7825661796
"LOC107993885",49264.8480637211
"LOC107993842",19654.9613424135
"LOC107993862",28957.215052449
"LOC107993855",44415.9058175023
"LOC114576993",4036.02669231048
"LOC107993854",54727.1134035338
"LOC107993857",61910.5034341731
"LOC133665763",39268.5078688309
"LOC107993856",41979.3206716249
"LOC107993861",17119.0379351023
"LOC107993859",43487.6006193166
"LOC107993858",5495.43610473427
"LOC107993864",23220.003524805
"LOC107993889",47641.2704719906
"LOC107993847",47369.7640299767
"LOC133665785",604.32927152936
"LOC107993848",8226.47351820733
"LOC107993851",1939.43755906273
"LOC107993850",19149.6401929047
"LOC107993841",8056.93114157451
"LOC107993852",39669.0727909206
"LOC133665781",1491.80664696296
"LOC133665784",42541.900452207
"LOC133665782",2427.63653151989
"LOC133665780",8132.76794600722
"LOC133665787",1134.20942592795
"LOC133665632",925.425957142873
"LOC133665788",1720.62273605857
"LOC107992507",10237.6073568285
"LOC107992506",40688.3897314487
"LOC107997264",38296.3211923776
"LOC107997289",45494.9606439068
"LOC107997286",46143.716549766
"LOC108000919",6797.3213154061
"LOC107997287",62716.3124768559
"LOC107997360",25154.6562276609
"LOC107997361",1206.83936926947
"LOC107997325",52060.1919571541
"LOC107997326",53531.1647020152
"LOC133665789",5660.46651143665
"LOC133665790",1110.58523591924
"LOC107997357",54385.3111612883
"LOC107997306",31609.8331701602
"LOC107997308",1050.67888667419
"LOC133665791",920.122787497704
"LOC107997307",2230.30096627637
"LOC107997259",39257.0763377325
"LOC107997352",53274.2966865604
"LOC107997339",854.306973407505
"LOC107997321",53861.9788228538
"LOC107997319",62559.4655276113
"LOC107997347",33771.205327462
"LOC107997350",47258.8236449686
"LOC108002416",25051.2641263065
"LOC108002415",53573.9816662446
"LOC107997331",43978.2973308046
"LOC107997332",62808.1646041279
"LOC107997314",57421.1957299742
"LOC107997312",58555.5241738453
"LOC107997261",45967.4067839211
"LOC107997263",29759.2702975659
"LOC107997290",98188.1950152265
"LOC107997291",10069.3858116376
"LOC107997294",344.705369415828
"LOC107997293",3620.05936959598
"LOC107997257",124808.091881229
"LOC114577470",9055.45339487958
"LOC107997285",17408.9784218458
"LOC107997346",44236.3093896234
"LOC107997260",34066.287365378
"LOC107997358",49820.9889711008
"LOC107997256",1998.6006585955
"LOC107997302",17730.6583516087
"LOC107997305",56320.0005491762
"LOC107997301",59996.2513650907
"LOC133665792",23807.0365089764
"LOC107997338",59917.472567478
"LOC107997310",7459.98637779291
"LOC107997309",11403.6152825865
"LOC107997311",7323.7299289093
"LOC107997317",37996.0344403711
"LOC107997316",63963.0891690301
"LOC107997277",31850.7056183723
"LOC107997276",55411.4003768752
"LOC107997273",84094.205729207
"LOC133665793",2954.34249132509
"LOC133665794",4134.96654253981
"LOC107997266",44924.6062515055
"LOC107997341",42506.3747000271
"LOC107997279",61321.4718447072
"LOC107997281",60772.1503814291
"LOC107997278",75632.1929914588
"LOC107997282",36704.9357038646
"LOC114577467",9502.23696532199
"LOC114577466",5822.44130726087
"LOC114577465",1849.7275282283
"LOC107997268",6563.08593564172
"LOC107997270",56598.4202001375
"LOC107997269",325553.504376128
"LOC133665795",1610.7365962967
"LOC107997322",19474.4652835031
"LOC107997324",2282.47119986108
"LOC107997323",2804.81772250484
"LOC107997265",623.206576689349
"LOC107997300",35922.2548158124
"LOC107997297",15568.3213121297
"LOC107997298",26779.8161936238
"LOC107997296",146844.289985226
"LOC107997295",9630.03827452725
"LOC107997355",45833.3153339102
"LOC107997356",71048.8353606306
"LOC107997330",43862.293045287
"LOC107997328",38511.635128924
"LOC107997327",22437.3033737381
"LOC107997345",15729.1625618649
"LOC107997343",55508.2078134945
"LOC107997344",46989.1481859178
"LOC107997334",87249.1616326517
"LOC107997333",49180.191542
"LOC107997335",40932.9634514392
"LOC107997336",55010.9210154088
"LOC107997354",40477.8596036965
"LOC107997353",47944.9905192308
"LOC107996153",13107.1619940934
"LOC133665796",2463.84870830595
"LOC107999015",35102.1965837519
"LOC107999017",53737.5442972556
"LOC107999016",12494.8895153947
"LOC133665798",3165.51686185093
"LOC107998053",13990.2211496535
"LOC107998166",22754.6517797424
"LOC107998164",113660.696149776
"LOC114577586",657.496797359365
"LOC114577587",4633.32912157605
"LOC107998082",28519.1358572923
"LOC107998218",124373.9894479
"LOC107998219",631.19672965527
"LOC107998261",64018.496102005
"LOC107998178",45351.5850021191
"LOC107998179",208245.756189366
"LOC133665799",491.519673818083
"LOC114577592",22654.3769615139
"LOC107998256",36045.2798639462
"LOC107998118",57242.141854065
"LOC107998054",8608.77342268663
"LOC107998071",56373.8093687459
"LOC107998187",58649.2287069273
"LOC107998070",37145.0570026041
"LOC107998055",347.515053469496
"LOC133665801",32144.8470297267
"LOC107998098",1652.68689536609
"LOC107998096",87787.1765395063
"LOC133665802",15221.8857703564
"LOC107998095",65918.4488170617
"LOC107998097",61156.1708926879
"LOC107998088",15393.252296279
"LOC107998155",153362.590872455
"LOC107998092",60844.4583907505
"LOC107998190",139210.71337929
"LOC114577577",15165.8405605421
"LOC114577578",7861.9842533857
"LOC107998058",42129.9845445859
"LOC107998217",1479.21540068806
"LOC107998216",35187.3378957028
"LOC107998185",30981.0229637227
"LOC107998186",45214.6771974729
"LOC107998151",175960.637630725
"LOC133665803",26774.8117348939
"LOC107998153",57919.9640215245
"LOC107998203",38827.4115837933
"LOC107998204",14702.7501132236
"LOC107998240",47349.4273780147
"LOC107998235",25905.9183377944
"LOC107998227",43863.8403639303
"LOC114577585",6287.65202847204
"LOC107998080",57109.3688523897
"LOC107998075",53794.3474367311
"LOC107998245",47090.2283235579
"LOC107998228",210581.452623666
"LOC133665804",19910.0240266274
"LOC107998089",43235.7144284261
"LOC107998143",61817.2729756003
"LOC107998145",100977.762500883
"LOC107998144",117472.417006687
"LOC133665806",11463.5194878111
"LOC107998223",65127.1874320125
"LOC107998128",50051.7134476854
"LOC107998125",50045.2274824692
"LOC107998129",49889.830355688
"LOC107998131",43406.4261944491
"LOC107998127",43410.3756027326
"LOC107998130",32991.2240136158
"LOC107998197",52412.587930409
"LOC107998196",6758.09377068796
"LOC107998198",19964.3149719952
"LOC107998229",54448.5557605997
"LOC107998169",6105.05104910472
"LOC107998170",24569.2984778436
"LOC107998171",48911.7055426327
"LOC107998173",42643.6501004476
"LOC133665805",48269.6114069588
"LOC107998072",54787.2293046123
"LOC107998241",4900.68508334699
"LOC107998242",47326.4595704672
"LOC107998243",28650.7668943343
"LOC107998060",31529.0546275846
"LOC107998109",35666.8219032715
"LOC107998110",6491.09252348525
"LOC107998108",72923.1340840207
"LOC107998111",38352.7286045616
"LOC107998233",78499.8309228159
"LOC107998137",58934.5415678571
"LOC107998138",42570.0481276049
"LOC107998140",41452.4348378389
"LOC107998139",37115.3624044743
"LOC107998214",16517.2807259765
"LOC133665807",5831.67425499668
"LOC114577574",21900.1800513498
"LOC107998167",62431.2769596558
"LOC107998168",50531.0036679285
"LOC107998074",31583.3348263702
"LOC107998077",56888.2630752736
"LOC107998212",13254.6463814596
"LOC107998211",46737.8302444927
"LOC107998213",47926.8568752841
"LOC133665764",1319.97346883714
"LOC107998160",36096.2201721521
"LOC107998159",44705.9525498616
"LOC107998161",23823.2211454128
"LOC107998087",9839.31216440117
"LOC107998225",2158.46282298155
"LOC107998062",36683.1640178879
"LOC107998226",3464.34872338672
"LOC108002413",71651.9370206515
"LOC107998103",237789.59070827
"LOC133665810",33772.1352221271
"LOC133665811",13166.1551995239
"LOC107998210",36825.4992725335
"LOC107998101",464778.851111136
"LOC107998100",104613.377392045
"LOC107998112",285714.196797516
"LOC107998114",22718.4177019413
"LOC107998115",15777.064882779
"LOC133665812",9664.32251406753
"LOC133665809",81987.4777916621
"LOC107998117",39052.8294965405
"LOC133665813",1424.41337133633
"LOC133665808",5284.64470511996
"LOC107998116",12275.5208961947
"LOC107998085",150682.744438935
"LOC107998257",1077.83920212394
"LOC107998253",45648.640708037
"LOC107998079",30531.6747181721
"LOC107998234",44221.7688053751
"LOC133665765",5048.5427348072
"LOC107998091",3054.67699330233
"LOC107998255",95160.9153737687
"LOC107998064",47266.5305127911
"LOC107994233",1468.48122130638
"LOC107998239",999.697409685933
"LOC107998154",99711.0207980365
"LOC107998076",909.425033491392
"LOC107998182",66061.4749325225
"LOC133665814",5589.82793172137
"LOC107998222",31493.701501632
"LOC107998221",49352.8062226662
"LOC107998090",37627.6087138157
"LOC107998231",50904.3003571857
"LOC107998232",41656.4099973613
"LOC107998086",43053.6800136034
"LOC107998065",33629.9898872935
"LOC107998238",44917.6087175983
"LOC107998236",51781.725577931
"LOC107998073",45536.2450256009
"LOC107998202",101927.286223138
"LOC107998162",53381.1334967169
"LOC107998163",23640.1178988948
"LOC107998206",41360.8132649763
"LOC107998208",32739.860500842
"LOC107998207",28875.4535858901
"LOC107998122",41606.488386871
"LOC107998121",149146.760668631
"LOC133665816",4569.28198932549
"LOC133665815",3043.96711026267
"LOC133665817",27330.7484466657
"LOC107998123",17932.7581806434
"LOC107998189",53945.1954960086
"LOC107998066",36980.5495952814
"LOC107998175",1647.78716882358
"LOC107998174",48611.6836029622
"LOC107998254",59288.0511932846
"LOC107998156",49930.4946763283
"LOC107998157",55850.9412345469
"LOC107998081",63685.829864528
"LOC107998201",34342.8751416729
"LOC107998135",46548.4847017908
"LOC107998132",57454.0248220654
"LOC107998134",14307.3299807582
"LOC107998067",47407.5639471221
"LOC107998246",7164.2469620389
"LOC107998247",46276.849590401
"LOC107998252",54977.3004335838
"LOC107998251",49257.0020337333
"LOC107998078",26428.6662802891
"LOC107998191",37790.6278632906
"LOC107998194",18045.3854802811
"LOC107998192",37378.4610396181
"LOC107998195",841.676358791417
"LOC107998083",662.177079633063
"LOC114576766",154028.778160514
"LOC107998068",18000.5133030323
"LOC107998176",93566.0272740035
"LOC107998147",51503.4768155357
"LOC107998148",12035.5188012328
"LOC107998149",1491.39689092149
"LOC107998199",67973.3561347967
"LOC114577582",607.691821418499
"LOC133665818",1630.08684466275
"LOC107998141",100794.552812876
"LOC133665819",19474.2063068509
"LOC107998142",16176.3119874152
"LOC107998209",46821.9264490189
"LOC107998104",6006.44014203482
"LOC107998105",2106.19387227522
"LOC107998107",39872.3292195747
"LOC107998106",57645.8408652379
"LOC107998184",15557.7484365884
"LOC107998183",84263.4582843115
"LOC107998119",258510.187495893
"LOC133665820",8708.60825035537
"LOC114577572",61373.7330126067
"LOC108001868",65158.8018876783
"LOC108001929",41215.3440671071
"LOC108001896",200326.227434777
"LOC108001898",12731.640920276
"LOC108001897",9438.00895714945
"LOC108001876",18140.0373734183
"LOC108001885",10789.7659689886
"LOC133665824",1591.57745491334
"LOC133665827",5063.14256251082
"LOC108000164",9092.12557113144
"LOC108001879",46920.589836755
"LOC108001883",10328.409080602
"LOC108001884",140023.130341105
"LOC133665833",6888.87869568782
"LOC133665828",7434.32074891415
"LOC133665830",602.720854765501
"LOC108001887",4634.98970929345
"LOC108001882",54072.7836742902
"LOC133665766",7910.2463666185
"LOC133665767",5756.67221978534
"LOC108001881",40283.2298094475
"LOC133665823",114594.726358592
"LOC133665821",54052.6300298468
"LOC133665822",48559.3297411559
"LOC108001899",59470.698839251
"LOC133665825",663.968423919376
"LOC133665832",3592.0999226628
"LOC133665826",4199.57052239784
"LOC108001901",20837.2492914356
"LOC108001900",37844.8878180339
"LOC108001878",34640.2425110849
"LOC108001890",1869.97740400777
"LOC108001888",149043.544572654
"LOC133665829",17555.9144951737
"LOC133665831",48648.611032479
"LOC108001891",18698.4830291055
"LOC108001908",52870.5428454559
"LOC133665837",9943.6740243347
"LOC108001910",25990.8859509757
"LOC108001874",29657.920866163
"LOC108001875",3760.85568254307
"LOC108001930",35042.1484340853
"LOC108001931",40483.7951396302
"LOC107994550",82920.151358759
"LOC133665834",60900.4502454712
"LOC114578060",1580.41124838652
"LOC108001894",34906.1420604279
"LOC108001895",52639.1177974559
"LOC108001871",73337.844752389
"LOC133665836",2453.75075719254
"LOC133665835",55609.0655495459
"LOC114578061",76150.8301477226
"LOC114578059",5486.7804495005
"LOC133665838",4751.07686912668
"LOC107999831",18466.8344774339
"LOC108001934",43284.2347397088
"LOC108001933",71612.3020608686
"LOC108001928",40667.4654505787
"LOC108001902",2566.78415757807
"LOC108001904",9377.17868067412
"LOC108001903",4611.50735678282
"LOC108001922",4942.83521641957
"LOC108001920",10276.7349068139
"LOC108001938",30083.2534974573
"LOC108001937",21354.637052591
"LOC108001917",41434.7858558327
"LOC108001919",44284.0851203721
"LOC108001918",40429.7615105964
"LOC108001916",20407.3679161667
"LOC108001926",40623.6225236704
"LOC108001927",61599.2771151981
"LOC133665839",5920.10840250512
"LOC108001873",9867.88166560169
"LOC108001872",35260.9805263303
"LOC108001932",35135.2779359469
"LOC108001912",41880.1664232053
"LOC108001913",57607.3331367433
"LOC108001915",59386.2378442112
"LOC108001914",52874.7167675536
"LOC108001924",37086.1706577122
"LOC108001925",22107.8761317776
"LOC108001923",54745.8651321268
"LOC107994501",155102.534025609
"LOC133665840",3085.70771970269
"LOC108001122",31766.8852522602
"LOC108001749",66347.9223477335
"LOC133665843",3144.53259753889
"LOC133665846",666.377775993566
"LOC108001748",59216.199002496
"LOC108001103",60783.6125731061
"LOC108001057",71549.8994947581
"LOC133665842",16798.564054524
"LOC108001118",5542.46394250255
"LOC108001097",44578.7726175788
"LOC108001096",41170.0628283994
"LOC133665841",11811.7352092763
"LOC108001113",58183.1816458213
"LOC108001114",18898.2646393426
"LOC108001127",1515.45954287797
"LOC108001077",17653.129428391
"LOC133665845",540.512896634425
"LOC133665844",766.359428636096
"LOC108001076",1585.40743840759
"LOC108001074",53213.9341928585
"LOC108001106",583.020932886152
"LOC108001107",43737.2218889515
"LOC108001108",3308.22724064326
"LOC108001112",1100.14008003509
"LOC133665848",446.529184527515
"LOC114577946",957.066878760027
"LOC133665852",2797.68055521743
"LOC108001085",274354.825433479
"LOC108001088",419.795077882661
"LOC114577951",948.165239827409
"LOC108001087",9843.29760581297
"LOC133665851",10705.7931703462
"LOC108001116",49909.4508169458
"LOC108001115",46393.2462575985
"LOC108001059",5188.86871518481
"LOC108001090",12976.4032227092
"LOC108001060",60478.5651629365
"LOC108001093",53363.7128534686
"LOC108001094",44365.2522029696
"LOC108001070",84935.3209846728
"LOC108001072",14946.0210756533
"LOC108001073",6547.75731325661
"LOC108001071",47024.1246404212
"LOC108001083",20020.7945084456
"LOC108001084",2649.58009950309
"LOC133665854",6591.21775705566
"LOC108001068",32533.6084454129
"LOC108001062",37522.8006514613
"LOC108001063",38338.6541171081
"LOC108001124",12525.5497332469
"LOC108001123",48542.0483147254
"LOC108001100",51769.8422848984
"LOC108001066",48914.8940455941
"LOC108001099",56866.0338875091
"LOC114577955",43449.5863643169
"LOC108001082",560847.532523576
"LOC108001104",17270.0314976657
"LOC108001110",18284.3270491377
"LOC108001080",42345.3413189719
"LOC108001079",60351.3982275983
"LOC133665855",29753.8680154121
"LOC108001064",36812.4169314283
"LOC108001125",34458.7315703621
"LOC108001102",33753.493512275
"LOC108001065",46983.4377015223
"LOC108001128",124691.489954288
"LOC107995393",46031.7943737879
"LOC133665768",12038.0905753584
"LOC107995396",103301.918654162
"LOC107995397",164930.138082244
"LOC107995398",544629.708356548
"LOC107995395",48202.7474969717
"LOC107995391",36691.7006861444
"LOC107995402",46399.117309319
"LOC107995401",58836.5596144891
"LOC107998338",54882.5881690145
"LOC133665856",5682.87517691472
"LOC107998133",46166.6415804425
"LOC107995390",40244.8870687915
"LOC107995392",1360.61592041339
"LOC107995218",610.997157583095
"LOC107995217",3560.93401298173
"LOC107994236",32940.9279672737
"LOC107995226",60695.8500497278
"LOC107995225",34514.6804901872
"LOC107995224",41358.0158262225
"LOC133665603",11023.3069090473
"LOC107995223",21144.0198876759
"LOC107995222",25627.2342305607
"LOC107995230",120334.783798872
"LOC107995231",3200.48138326436
"LOC107995220",14456.6501814895
"LOC107995229",50443.5186077832
"LOC107995227",36981.7265053482
"LOC107995228",28252.5394199086
"LOC107995219",4577.54284073577
"LOC107995232",125981.79421297
"LOC133665927",571.490281467437
"LOC107998641",47838.328805467
"LOC107998642",35929.6898670088
"LOC107998640",3260.26669885002
"LOC107998611",54864.5172329515
"LOC107998625",50244.0108213854
"LOC107998623",34019.8321747531
"LOC107998624",30290.217197365
"LOC114577649",2941.59297848528
"LOC107998619",170231.510228965
"LOC133665930",871.168356310395
"LOC133665929",2613.7888488934
"LOC107998626",504.135599784243
"LOC107998616",34933.0925976922
"LOC107998609",1881.23438010052
"LOC107998613",726.267306986373
"LOC133665936",2889.54869731336
"LOC133665937",30488.4431466169
"LOC133665938",9255.81974886976
"LOC133665943",2295.97847032184
"LOC133665934",975.043259740397
"LOC133665933",20802.8685065214
"LOC133665935",621.8565301294
"LOC107998612",17413.713376571
"LOC107998618",103065.969559385
"LOC107998622",26031.3972459603
"LOC107998621",27944.6173920429
"LOC107998629",43869.9950062971
"LOC107998628",28006.3140556213
"LOC133665931",325.047742783696
"LOC107998630",62791.3727734286
"LOC107998631",110145.996708837
"LOC107995432",1220.34073722348
"LOC107995433",233920.056228832
"LOC107995430",71544.9932062626
"LOC107995431",9251.55570018702
"LOC108000092",7491.37566738582
"LOC108000093",30713.5406016305
"LOC108000079",60981.9581162396
"LOC108000082",834.103323985856
"LOC108000062",1281.57285435542
"LOC108000080",97083.8307872028
"LOC108000081",2007.43122924414
"LOC108000071",45847.6424827972
"LOC108000099",2376.4536314423
"LOC107999088",1055.61719261549
"LOC133665951",993.727973903923
"LOC108000095",81444.0113275774
"LOC108000090",16643.3025512213
"LOC108000089",138665.608741011
"LOC133665953",517.635754616432
"LOC108000077",77058.6399334089
"LOC108000075",3509.11488588613
"LOC108000074",68411.7995275301
"LOC108000068",54470.5912037482
"LOC108000100",60389.5596158042
"LOC108000096",49192.6996833808
"LOC108002507",42168.4527234217
"LOC108002508",42877.3623769043
"LOC108000097",30373.9117321408
"LOC108000098",41074.0337621309
"LOC108000073",42636.4540347192
"LOC108000070",33113.3545626752
"LOC108000086",63608.5851677591
"LOC133665957",2216.87341049661
"LOC108000085",38908.5449625273
"LOC108004115",76763.2848442798
"LOC133665961",4390.15352126166
"LOC107995708",135399.532101059
"LOC133665959",54391.8034325872
"LOC114577253",11391.5802675757
"LOC108003468",6128.38366150012
"LOC133665958",15201.857731188
"LOC108003668",3124.86902752525
"LOC114578216",2886.4091412671
"LOC108003502",23227.8595786119
"LOC108003635",52883.8902352087
"LOC108003636",29304.998612514
"LOC108003499",12890.0042545927
"LOC133665960",11583.3411203428
"LOC108003525",5565.54346749665
"LOC108003509",33509.2473014644
"LOC108003524",4790.11006998852
"LOC108003564",61021.4099661935
"LOC133665963",2754.8347132101
"LOC133665965",4431.41503202858
"LOC108003519",26812.2975504592
"LOC108003664",20202.6407337183
"LOC108003497",23637.454721647
"LOC108003656",51943.4818720722
"LOC108003676",30923.3548836756
"LOC108003671",48783.1353787576
"LOC108003576",58008.7083323593
"LOC133665962",3496.83263673023
"LOC108003669",37311.8331840449
"LOC108003662",9274.0833200891
"LOC108003613",18130.7892656591
"LOC133665969",773.296478460787
"LOC108003469",45857.2346423857
"LOC108003612",29339.5025194966
"LOC108003562",26998.4668106912
"LOC108003563",245303.692648001
"LOC133665966",36143.2146190701
"LOC133665968",17293.852250422
"LOC114578221",12056.9471320301
"LOC133665967",30603.294235482
"LOC108003490",42292.2096929458
"LOC108003610",7747.90067412852
"LOC108003609",22401.0328365479
"LOC108003583",52596.712011289
"LOC108003603",52448.5373087574
"LOC108003616",46842.4759634524
"LOC108003637",47320.6896556217
"LOC107993909",53556.7845108674
"LOC107993908",23905.7824406448
"LOC107993907",40715.8575378534
"LOC108003498",18473.4357736845
"LOC108003642",47858.1395447486
"LOC108003643",38083.737788395
"LOC107997362",37150.777474466
"LOC107998639",8560.10403106979
"LOC108003628",1250.78988442787
"LOC114578227",925.003214937107
"LOC108003627",1869.75428245279
"LOC133665971",406.205835746843
"LOC108003573",31172.9413644366
"LOC108003572",100506.924055476
"LOC108003574",9993.59560508874
"LOC133665973",2300.82964630097
"LOC114578223",4888.8018263947
"LOC108003581",4060.69474905864
"LOC108003582",18839.9816380699
"LOC108003604",46286.086129522
"LOC108003522",3807.45328474142
"LOC108003470",382518.176774606
"LOC133665974",3868.81665678102
"LOC107993584",551693.110354458
"LOC133665976",4340.72650637743
"LOC107999718",88318.0989087743
"LOC133665975",11151.7850566378
"LOC133665979",14132.0018816792
"LOC107999741",23353.6087789794
"LOC107999784",30474.2822826631
"LOC133665977",4406.73641627562
"LOC107999767",47389.1905463537
"LOC107999819",44538.8922583461
"LOC107999867",36249.8628197567
"LOC107999774",98474.8717871432
"LOC107999841",39095.75544977
"LOC107999751",24223.7745141597
"LOC107999876",50772.1375705177
"LOC108000174",52104.9330072084
"LOC107999912",13952.6071034871
"LOC107999898",37886.0231678775
"LOC107999939",55164.5507305472
"LOC107999921",51020.7141974666
"LOC107999907",264214.658136006
"LOC107999964",4624.25027986493
"LOC108000191",1092.57566819599
"LOC108000181",665.941614604827
"LOC108000076",765.154691309505
"LOC108000069",3311.48636507016
"LOC108000000",50092.2986582632
"LOC133665984",2556.19178038743
"LOC133665980",22373.093333676
"LOC107999980",80008.2132512631
"LOC133665982",8463.9745448031
"LOC133665981",11712.1716900013
"LOC133665983",1245.62281730972
"LOC107999701",37073.2151853899
"LOC108000156",64754.7652761755
"LOC108000167",46610.4661458714
"LOC108000128",50589.1916898882
"LOC108000136",58229.2168422255
"LOC108000094",49393.5349500346
"LOC108000113",51243.139855764
"LOC108000035",101365.159388369
"LOC108000027",40607.2876995821
"LOC108000144",45324.885163345
"LOC108000149",35403.4344614543
"LOC107993317",54761.2036507818
"LOC108003363",1441672.9292145
"LOC108003407",2362.32153756951
"LOC114578205",31699.6596960419
"LOC114578204",46557.2394046113
"LOC133665985",18250.2731900831
"LOC108003420",40308.0379374109
"LOC108003425",34784.3143772526
"LOC108003428",55995.1305092019
"LOC108003377",58679.2545967377
"LOC133665987",13974.7906126022
"LOC108003379",49065.7141394546
"LOC108003380",51416.4133358173
"LOC108003378",45042.8894122585
"LOC108003375",41653.0822529456
"LOC108003382",55967.4660835504
"LOC108003376",37790.6766501726
"LOC108003374",49924.7855785767
"LOC114578206",28612.6333368855
"LOC108003406",36242.6589311132
"LOC133665986",26751.2896461079
"LOC108003396",28485.0646436521
"LOC108003397",35628.5610329076
"LOC108003399",11012.1699989464
"LOC107996032",45087.7477182439
"LOC108003400",18197.5440279764
"LOC108003401",31474.0928394488
"LOC108003402",44477.1536763419
"LOC108003403",45827.9938714085
"LOC133665989",66327.2889494577
"LOC108003365",30441.1107722024
"LOC108003404",62325.5804914432
"LOC108003426",44910.5594793105
"LOC108003412",54739.1268997125
"LOC108003413",27719.3898338048
"LOC108003366",40099.8493643393
"LOC108003415",21724.6350767253
"LOC133665991",53199.626918185
"LOC133665992",40406.6151958645
"LOC108003414",31993.903710949
"LOC108003416",69483.6321282557
"LOC108003371",39528.6118198493
"LOC108003372",44772.4811106602
"LOC108003427",52010.3034118669
"LOC108003408",49782.0496196133
"LOC133665994",14612.6996803681
"LOC133665995",4609.07233493505
"LOC108003410",33359.0146688849
