"","deviance"
"LOC726172",11164.246670893
"LOC410727",9674.63252077854
"LOC100576537",2422.419279442
"LOC410719",7097.09773189519
"LOC408586",35040.8311793834
"LOC100577918",1032.66488962832
"LOC724992",12010.4492436328
"LOC551732",8754.91467660168
"LOC413499",7631.72892345382
"LOC726178",23874.5007246831
"LOC107966053",4867.71739971341
"LOC551671",6094.43654948081
"LOC724535",20972.1711711024
"LOC409620",10347.9929152186
"LOC552163",12423.1606389634
"LOC411351",11891.4132349553
"LOC100578901",5060.27727075777
"LOC725460",37211.0061683562
"LOC102655034",4203.07727565059
"LOC409189",27209.9651279345
"LOC107965033",1099.48342197501
"LOC551069",52475.0706633058
"LOC725748",10942.6523981969
"LOC551406",6666.50366285761
"LOC409739",7819.69459430165
"Crz",73005.9053477732
"LOC102655073",1564.43175537919
"LOC413524",10888.1706441785
"LOC724681",6170.03007939678
"LOC107965104",2191.91526513232
"LOC724678",9159.90249033559
"LOC107963982",21373.3023777031
"LOC552167",13635.0629223035
"LOC725344",5692.99353157353
"LOC100576547",1036.02002778863
"LOC412918",18884.209272633
"LOC411372",6857.90209521801
"LOC411997",4968.00338454359
"LOC726944",2626.79196321814
"LOC413055",12065.972116479
"LOC552654",8794.71320018829
"LOC113219399",370.308031816718
"LOC107964061",18798.8192686645
"LOC100578016",8592.3213353008
"LOC107964012",5221.72793825069
"LOC727331",11038.6270157911
"LOC100577521",718.044625336165
"LOC552395",971.840768774168
"LOC113218556",14655.7495777407
"LOC410690",14781.0350993983
"LOC412316",833.895693356239
"LOC724587",13347.4610075962
"LOC726685",13571.1353490727
"LOC726920",3694.03365308257
"LOC412362",9437.63091318835
"LOC102654916",317.872584918456
"LOC551469",13315.2813277304
"LOC552067",5208.59139533486
"LOC113219412",41166.9454905173
"LOC100576445",3500.5613580715
"LOC551358",8047.55576596457
"LOC410673",8845.58757947663
"LOC411573",12578.0980798914
"LOC408642",3025.4063852782
"LOC724761",20975.5762713694
"LOC107966043",13856.5230943819
"LOC551071",38031.8874231465
"LOC113219329",323.291863368222
"LOC410753",5243.17260729941
"LOC408619",11535.0761923814
"LOC409922",9445.08109445334
"LOC100578568",669.604884981178
"LOC413558",20383.0878995476
"LOC551941",15865.5950251741
"LOC410757",7988.30486118723
"LOC551207",14411.5843264637
"LOC725345",10862.0295298074
"LOC551676",11703.2386449103
"LOC725154",2898.35744244093
"LOC413560",3748.55326850785
"LOC100578031",25123.3784082967
"LOC410725",6050.1421100118
"LOC113218663",4439.29070326166
"LOC409340",12006.9013507283
"LOC411781",6810.46815952923
"LOC726779",7197.34613475631
"LOC411910",429.909829926683
"LOC409288",15640.0457101187
"LOC726609",20307.1484662096
"LOC102656856",1440.07249750818
"LOC410672",13133.8952695784
"LOC113219125",2197.0093391287
"LOC727074",9379.55050977129
"LOC107965231",2971.43955183708
"LOC410034",7655.09241299453
"LOC100576338",1692.22799324632
"LOC410771",23071.9231281102
"LOC552372",8609.26643502372
"LOC107964221",10628.68056086
"LOC725736",6884.68626050292
"LOC408589",21815.6495565956
"LOC552064",12774.60965227
"Trxr-1",12864.5730159424
"LOC409517",14936.868041435
"LOC410763",8164.35627138395
"LOC410747",6294.81491965695
"LOC412262",12176.6864238059
"LOC113219392",613.760329882546
"LOC724196",8274.25049011209
"LOC551622",5184.60282402828
"LOC113219135",2364.46314295038
"LOC113218798",6997.49733077871
"LOC409757",14976.6600432563
"LOC725239",1173.2764637806
"LOC113219405",4514.13944133084
"LOC100577833",30369.4405149093
"LOC100577113",7867.5620324422
"LOC412588",13374.1390600891
"LOC100576602",15650.1028207975
"LOC100576425",8442.49499946686
"LOC413835",15266.1437917022
"LOC552719",9341.37827716877
"LOC409704",15146.8873284724
"LOC102656044",374.405527812862
"LOC107965163",1576.39325537023
"LOC724948",14510.2159404906
"LOC726221",17470.8618607177
"LOC726742",9450.21350482988
"LOC551450",15234.5888906065
"LOC107965891",3930.37971151335
"LOC409193",13985.0849758211
"LOC412495",9428.86299871301
"LOC107963981",439.798745763553
"Tret1",38884.9938191356
"LOC725527",1853.09781247447
"LOC113219308",3720.123290428
"LOC727419",5870.28772158588
"LOC725421",5213.42762442818
"LOC409936",18065.9620163557
