"","deviance"
"LOC107964575",2952.50806681942
"LOC102653977",16172.2350031946
"Eif4g",148028.859509248
"LOC411150",68746.5786655829
"LOC100578804",11696.7136552899
"LOC724928",78603.2765173677
"LOC551658",102557.081535776
"LOC411670",126819.017606209
"LOC551087",53456.7286244624
"LOC102655889",105181.360713089
"LOC102654995",1835.61672103134
"LOC413783",101576.454555213
"LOC726672",13884.4312194354
"LOC725800",83559.0293889126
"LOC113218881",3991.07046998889
"GlnS",285642.904254367
"LOC409626",15557.4598382716
"LOC412396",270466.633967642
"LOC725593",56624.6842612558
"LOC724490",75499.1157938492
"LOC100576836",15606.9835304228
"LOC409977",55530.1591112998
"LOC113218885",22010.3202171398
"LOC107964525",28051.2029986556
"LOC550824",89783.2081215985
"LOC409708",37466.8563503832
"LOC100578830",3169.42574428579
"LOC107964653",5921.76935007546
"LOC413746",24299.3652994494
"LOC100576400",43068.9018858647
"LOC412573",82501.40312076
"LOC725813",10901.3986448045
"LOC102656019",11924.4939118088
"LOC413472",26315.0966212016
"LOC107964589",103887.02737987
"LOC411886",47075.0461824649
"LOC727202",12700.1759381832
"LOC551460",560595.876409491
"LOC113218867",3557.2911296745
"LOC100578546",66571.0676169551
"LOC551749",48092.3989214925
"LOC413781",53172.5876657403
"LOC107965965",25862.8388041329
"LOC726081",78604.0634024582
"LOC113218862",449622.428968384
"LOC411355",63700.3025010944
"LOC409617",59543.208426567
"LOC724399",58554.6934360608
"LOC409451",151034.129577401
"LOC725512",46205.0940496784
"LOC102655049",26005.1775899071
"LOC100576621",41443.5170255224
"LOC724859",85280.1280696581
"LOC727306",45555.0886737288
"LOC102654172",36855.3752716214
"LOC413592",73337.8247578703
"LOC408874",359591.310779967
"LOC413998",106151.694815779
"LOC113218873",23320.1676788419
"LOC107964629",1486.18577853471
"Pburs",10817.4478061948
"LOC411482",65864.3553087288
"LOC412099",235746.007259537
"LOC409786",288522.044224946
"LOC100577712",1861.86726404815
"LOC413159",530388.571449016
"sGC-alpha1",230155.251596321
"LOC724310",12752.7733249983
"LOC409293",142038.738356865
"LOC551222",49645.8887906344
"Cat",29048.8557617541
"LOC107964545",7847.2600917324
"Smb",61507.7012992562
"LOC408887",145769.797147178
"LOC727375",68802.942389874
"LOC411609",2375.64202741607
"LOC412917",263420.537345594
"LOC113218818",4227.26149642657
"Hbg3",54881.8654778963
"LOC410055",19696.5841239475
"LOC100578875",61677.1920805445
"LOC725630",85018.0028710088
"LOC100577491",44735.5139355976
"LOC413512",78794.5114100669
"LOC102656875",17557.2233820595
"LOC100576337",31531.1714025265
"LOC102655238",20670.9693185199
"LOC113218826",4996.88006391109
"LOC107964686",1288.60637859809
"LOC100576162",54101.3034504455
"LOC409336",68703.5478877748
"LOC412360",77286.8391496047
"LOC724747",270632.495246518
"LOC408869",226879.395864155
"LOC113218830",2591.85723075077
"LOC726498",32374.4886972888
"LOC113218841",5802.07196580689
"LOC552305",56310.6733120622
"LOC412888",48012.569124467
"LOC550922",20125.4172218719
"LOC725218",102419.360317458
"LOC552046",95243.014990672
"LOC100578105",33975.7617417668
"LOC102653687",20241.4181064002
"LOC724816",125758.736189407
"LOC100578433",92559.4816261095
"LOC411176",154005.746973966
"LOC409842",40515.6903652928
"LOC408890",139569.415015794
"LOC107963977",11651.9474716689
"LOC102656672",1754.05543530762
"LOC102654300",19344.0341356761
"LOC102656730",5192.79555124065
"LOC113218854",568.992939026845
"LOC725673",40037.1108050713
"LOC551045",46290.9767767857
"LOC102654810",7599.73052402962
"LOC413474",65471.6291356263
"LOC550703",69037.5285402654
"LOC725301",53168.3944971155
"LOC726163",29602.1615757621
"LOC113218870",7524.58105764523
"LOC102654660",10812.2283176699
"LOC100576143",40277.2558692944
"CPR12",5747.52186440252
"LOC411496",74379.71490483
"LOC551371",16362.7315244195
"Def1",25269.892653952
"LOC551952",42880.2423687957
"LOC409675",249413.494464627
"LOC412279",16671.9941523314
"LOC100576233",34445.9233466923
"LOC102656661",199145.125050065
"LOC100577936",107734.809121756
"LOC725881",103474.483867665
"LOC102656014",29086.5416740612
"LOC727310",25729.1346461312
"LOC725173",38711.0856442342
"Abscam",1013447.86656504
"LOC552267",75664.7256396101
"LOC102654366",40956.1645127298
"LOC725965",2782.32775376238
"LOC102655494",11284.1546244648
"LOC107964581",73877.7437983677
"LOC102656121",55300.7741767899
"LOC113218866",68853.4730418568
"LOC102655356",76095.0347686183
"LOC724826",92390.4744414872
"LOC107964531",27280.8619280369
"LOC408883",48789.8065816094
"LOC726290",54750.7213125293
"LOC552008",39391.9436545811
"LOC100578988",28394.9647570576
"LOC107964543",1072.70794863433
"LOC552624",88584.0569984848
"LOC725097",39448.3878753076
"LOC724221",249020.446253632
"LOC724475",77420.829438559
"LOC412109",1269.36169030019
"LOC102655611",25179.3484283699
"LOC100576183",6723.04497456285
"LOC412199",48103.0314372868
"LOC102653609",2253.29583193723
"LOC412193",36474.1576012887
"LOC551020",31857.7464722531
"TpnT",30663.2532783959
"LOC102655757",12295.0910289197
"LOC724442",149297.091838739
"LOC725524",100732.137536133
"LOC408886",42574.4639722352
"LOC102655393",13037.7140455679
"LOC107965926",4462.71144341417
"LOC409593",61183.76066965
"LOC102653636",1426.45475492101
"LOC724516",83996.8607894117
"LOC107964610",99223.7786297176
"LOC100578289",1578.731576838
"LOC107964582",14639.3287487689
"LOC413073",94082.408027444
"LOC409810",45671.37532847
"LOC113218880",59601.4931000512
"LOC551098",318581.359540851
"LOC551832",73012.6951032563
"LOC100576838",35804.8805491895
"LOC412339",45929.678507156
"LOC552604",261347.981435492
"LOC413165",77926.2794671524
"LOC413204",15834.3729169168
"LOC100576696",36919.8962352765
"LOC107963964",5355.4231230113
"LOC551177",19663.2326323665
"LOC412933",43097.9472072348
"LOC100578394",12497.4622377504
"LOC551760",75863.8532337423
"LOC413328",110961.888596979
"LOC552472",47323.0799502904
"LOC102656855",913.555879413657
"LOC102655111",18454.3035054921
"LOC100577346",18035.8854001893
"LOC551178",43716.8132823529
"LOC552387",20610.1039073534
"LOC113218868",168634.975637072
"LOC413971",42986.4871355135
"LOC100578059",52644.8029599255
"LOC724976",65886.9484334822
"LOC102655446",71673.0722799476
"LOC724611",10945.0826172877
"LOC409707",112016.613120266
"LOC100578434",48135.2919944991
"LOC113218858",7799.8702180037
"LOC411875",66266.375891838
"LOC551088",74483.201360855
"LOC102654016",55229.6555180086
"LOC100578421",28478.3043981912
"LOC412931",34708.7685949803
"LOC412170",23391.3856227691
"LOC412932",43007.3331590953
"LOC409721",25943.9694641493
"LOC552540",33722.6312196533
"LOC102656896",31820.0666115302
"LOC113218844",21753.0803176037
"LOC100578391",580.774805104521
"LOC107964640",17000.8839630976
"LOC725258",128003.27489111
"LOC727180",85608.5455529322
"LOC100577764",98952.7971547055
"LOC102654930",12574.7895803979
"LOC724892",5061.90690513122
"LOC724390",37505.4509516516
"LOC100577168",77397.8255275188
"LOC413205",1724.26415585004
"LOC551865",57532.5592483412
"LOC724656",69084.5379706579
"LOC102656753",4121.81008496067
"LOC552327",54189.01725548
"LOC100578239",85915.8236920666
"LOC113218820",1711.59425157774
"LOC113218840",41663.3109680025
"LOC410054",69638.7397302598
"LOC552520",48260.1454583238
"LOC411173",28597.8329370762
"LOC552244",109112.061678841
"LOC408871",33044.0340651316
"LOC411638",49787.6956205688
"LOC102655130",14213.8807734343
"LOC409709",13439.4753148366
"LOC409442",63741.457753587
"LOC411159",8395.3739505338
"LOC100576172",3052.16901416972
"LOC550968",48314.8074264405
"LOC552662",37754.4656084125
"LOC552047",36726.2993065474
"LOC100576666",12494.175442251
"LOC102653904",182995.69181634
"LOC411673",103966.842784819
"LOC409898",104814.854746168
"LOC107964568",3001.7803428298
"LOC107964673",3612.13461998891
"LOC406093",42687.4124394845
"LOC411156",24860.3268709644
"LOC725770",66064.9620854341
"LOC411144",60017.7483666289
"LOC100578161",77131.1685854427
"LOC551345",59047.6848723628
"LOC552331",50450.5165348785
"Burs",5255.02081698333
"LOC409292",77278.4274604985
"LOC102654775",1435.48571863504
"LOC102656621",12479.6013525567
"LOC724825",959.095595105453
"LOC412823",48867.5873394031
"LOC724389",553208.641329976
"LOC413782",36380.4849198483
"LOC100577819",54414.0664179787
"LOC408877",394356.564203829
"LOC100577629",14761.4272169413
"LOC100577386",51119.9205312604
"LOC725914",38626.6497128127
"LOC107964680",760.672154222365
"LOC100577373",3070.45228835398
"LOC725513",4407.35595577616
"LOC102653737",481.098766310296
"LOC102654897",1499.59106187839
"LOC726883",69436.9105436191
"LOC724658",65716.6647168598
"LOC550710",90481.701325414
"LOC411142",46246.3531577589
"Gat-1B",34872.860096366
"LOC725964",601360.047587911
"LOC413447",36174.3251749646
"LOC100576222",4059.49519928865
"LOC113218848",176011.650151237
"LOC550677",24008.9609657754
"LOC100578667",90020.5525971539
"LOC100577815",4677.51445077894
"LOC550689",99972.318898181
"LOC100577262",886.390192427582
"Vha16",56318.7166302995
"LOC107964622",4033.49224819605
"LOC412522",81320.2102768474
"LOC107964649",1168.90872996118
"LOC113218853",25124.346811015
"LOC411970",84045.1996831647
"LOC413126",81268.3498401183
"LOC100577565",5899.00940065283
"LOC408882",72769.018208627
"LOC411172",49292.0424137541
"LOC408889",82174.63332769
"LOC102655252",670.524541734229
"LOC100577669",71353.1484238473
"LOC552301",955.105245533211
"LOC409536",130026.070956138
"LOC113219132",5157.02031683104
"LOC102654948",2403.02154127482
"LOC727205",53004.5934667818
"LOC113219120",12651.0646937392
"LOC102656919",1544.62393790141
"LOC409124",7832.82569442836
"LOC413053",52884.3919625438
"Rpl41",223658.450665757
"LOC724179",104226.426136621
"LOC107965752",787.074741798286
"LOC551501",80129.0192297247
"LOC107965256",3243.06673704251
"LOC727193",20993.027435811
"LOC100577801",163188.622539049
"TpnCI",22650.7228113207
"LOC551391",127984.868952491
"LOC409099",94162.5186787648
"LOC727221",181627.813523231
"LOC408328",138805.008046928
"LOC102656637",2983.88659650642
"LOC410315",59326.8791612794
"LOC408358",99211.5308517709
"LOC725581",143264.470345387
"LOC413583",54006.0457654024
"LOC410286",85073.6351382658
"LOC409323",127968.190464983
"LOC100577651",53195.1221101752
"CPR4",35358.8199786921
"LOC100576947",13790.0646958963
"LOC100578669",14738.2581483792
"Mrjp3",10983.2543616737
"LOC411554",75615.0452605609
"LOC726506",32841.5143178324
"LOC113219083",2465.26071132881
"LOC409764",70476.4092081512
"LOC107965194",82571.2217147478
"LOC102654883",5701.61675827806
"LOC410324",15789.3560867589
"LOC726180",182751.60532376
"LOC113219136",37628.0096884831
"LOC107965200",3464.69069284377
"LOC552577",150783.417254652
"LOC100578194",22893.8429998598
"LOC408336",70779.7310961011
"LOC552715",26351.9473569849
"LOC552832",6648.68310919689
"LOC102653698",654.846943882283
"LOC102656595",5471.80586632629
"LOC552835",37806.014711335
"LOC408308",569309.466236077
"LOC412018",77762.1602387421
"LOC102655842",7628.66207293363
"LOC107965279",6963.73607651787
"LOC727282",38309.4888917314
"LOC102653990",22751.7764468545
"LOC412839",87676.2785167229
"LOC410350",50201.9526031786
"LOC100576157",44532.4067305647
"LOC409839",89517.4448004197
"LOC100302106",541408.246506503
"LOC107965274",20818.38953291
"LOC724954",49456.9522592432
"LOC413309",95080.0239701679
"LOC410316",80095.2601224122
"LOC413667",64670.6758676593
"LOC100578154",10108.0372432664
"LOC409068",43906.3153670799
"LOC102654135",31606.1206748396
"LOC726407",164432.963741362
"LOC410269",80963.4766486539
"LOC411862",36153.8852413633
"LOC113219138",5572.19221498887
"LOC113219102",68047.3872382825
"LOC725680",137979.007251029
"LOC551061",89107.3884365505
"LOC102655106",20806.2261163719
"LOC726814",28682.7572870284
"LOC107964010",38448.0959687323
"LOC552843",21710.8415103068
"LOC413133",78709.3778996753
"LOC725287",77866.8285934108
"LOC107965236",612.222676956942
"LOC412750",132436.420351613
"LOC100576913",11350.0789818458
"LOC409512",558969.854094237
"LOC410306",45468.7449593756
"LOC552542",67279.6833811334
"LOC100578596",32896.4761352114
"LOC102653840",4141.70773039727
"LOC113219104",7220.46288756745
"LOC727236",95514.201734873
"tra2",78263.7474492984
"LOC727122",60358.5809171691
"LOC727447",82456.8135344919
"LOC413457",75652.2906819794
"LOC100577623",207994.792100069
"LOC410332",80641.7475091103
"LOC413567",35240.3808942884
"LOC102653728",5447.12356056139
"LOC409904",210151.71166179
"LOC113219075",3711.40242213161
"LOC725452",61117.0840502407
"LOC100578388",49296.0134180311
"LOC551667",81641.291639305
"LOC411796",33551.4066844133
"LOC100577250",54215.8128048888
"LOC412972",63702.7518113101
"LOC102653638",5531.60351281233
"LOC100577456",35609.3988435923
"LOC552714",115819.541508384
"LOC107965203",2575.19451505933
"LOC552232",36082.9820861139
"LOC102654083",82662.0775013715
"LOC100578030",106114.798021565
"LOC550881",36789.7067884874
"LOC100576176",43043.2435517201
"Pkc",451004.061536748
"LOC551144",39368.0406261001
"LOC102654239",17022.404099074
"LOC410320",804934.122819573
"LOC551486",63803.1780448256
"LOC413096",66644.6429191319
"LOC100577879",557109.723512133
"LOC100576552",9222.74633988333
"LOC724201",86556.6926128021
"LOC102653901",8658.06785405272
"LOC408348",60384.2591474394
"LOC102654793",4109.89272660977
"LOC552823",69535.059071066
"LOC726955",24692.1275091204
"LOC102654161",15137.8797553329
"LOC725616",572727.168159088
"LOC409534",102036.104896727
"LOC409241",169330.018197902
"LOC102655353",2466.97723522763
"LOC413545",79412.6772614364
"LOC410322",136716.6785096
"LOC412893",602038.798734676
"LOC107965253",9537.52773873639
"LOC409385",73508.5806919864
"LOC411457",114183.12377713
"LOC552828",42184.1540529851
"LOC724955",84319.1175167093
"LOC107963983",48463.1014518795
"LOC409363",161562.845884354
"LOC410154",82963.4303847824
"Syx1A",262504.150129974
"LOC725951",76070.4658666051
"LOC551609",47012.8082210535
"LOC100576646",51186.0557300983
"LOC724715",49518.8526126
"LOC409976",38482.3834254292
"LOC725352",47436.5388533904
"LOC100578745",1807.24617711819
"LOC102655440",60324.0888549727
"LOC552535",64758.7198761601
"LOC410271",69176.7469775191
"LOC100577771",80080.3560599793
"LOC107965230",2672.46052363046
"LOC725821",44048.7686746322
"LOC100576742",4387.50133388729
"CPR1",2337.71755399163
"LOC410349",34649.591342854
"LOC413944",56189.0233569212
"LOC100577644",47141.9852223442
"LOC408354",124073.21614865
"LOC410298",46889.5133317065
"LOC726771",42429.8605173451
"LOC113219131",68883.7098502469
"LOC411998",54319.407361921
"LOC410351",106470.838664726
"LOC107965168",16702.4241524242
"LOC100577789",49012.9296542477
"LOC412840",119384.237036753
"LOC100576185",77240.1336879494
"LOC409314",351722.009542127
"LOC724527",51746.3773177094
"LOC410305",38098.8265294499
"LOC725565",79431.5753785471
"LOC102655272",39815.5869599016
"LOC409152",99021.7468818759
"LOC724336",147837.915426038
"LOC552738",28901.4346263801
"LOC409307",29817.1384446304
"LOC408329",80958.9355074059
"LOC100576189",16568.6934081748
"LOC413666",24477.4482051668
"LOC552612",60192.0568545426
"LOC727007",23231.0581409156
"LOC551964",66770.7441309927
"LOC102653824",28323.6986189963
"LOC552348",49929.4480263358
"LOC551449",78889.0537969419
"LOC100577449",57476.5958891667
"LOC102653702",47790.0502361371
"LOC113219080",40843.9296713913
"LOC727407",60038.2384335658
"LOC411719",27129.7820204867
"LOC113219133",50202.5794363527
"LOC413087",34746.5163247
"LOC552480",37852.024324432
"LOC726781",45601.7197138802
"LOC408312",30609.4143882002
"LOC100576153",17065.6962898218
"LOC410263",62740.9858980546
"LOC113219116",761.213111957769
"LOC409636",13600.602431278
"LOC408319",59442.3231625914
"LOC408337",140591.731871383
"LOC107965288",62793.2268745176
"LOC102654363",4519.50801714991
"LOC411552",74146.4285107801
"LOC409470",102435.113137577
"LOC102654792",39918.759801603
"LOC113219070",4491.90178588127
"LOC412865",907015.962374471
"LOC725782",91113.5536100615
"LOC724446",56330.4495703909
"LOC408369",18524.2053808068
"LOC100820634",207960.897703107
"LOC102656461",1469.59319980881
"LOC724545",93732.609633558
"LOC102655263",27220.8910618069
"LOC724842",66938.5367036074
"LOC412591",99149.7741939995
"LOC100577364",322803.51972729
"LOC552056",56623.0881728806
"LOC409136",64961.1668903859
"LOC107965270",19423.1351912876
"LOC410376",46740.6140858462
"Ac3",235094.296938621
"LOC107965261",14972.8503203459
"LOC100578413",16813.68226517
"LOC551313",108062.735690755
"LOC411553",47068.28973026
"LOC408320",25605.2012445319
"LOC725183",25946.974060651
"LOC102653705",32113.8368773035
"LOC107965165",46568.2510492929
"LOC726757",46332.100549064
"LOC102655485",12092.9035290825
"LOC413134",87779.8210098339
"Cdk5",48940.6010986488
"LOC113219127",3033.50820788675
"LOC408345",59707.7421568929
"Rga",40733.065684061
"LOC413816",38548.1615964432
"LOC411535",76177.1558196716
"LOC102654487",3978.78609486459
"LOC100576370",705.982584944522
"LOC102655835",3354.40076143984
"LOC552716",40046.6825300241
"LOC113219094",727.33092855884
"LOC107965276",16083.1094737584
"LOC102655980",105374.313299016
"LOC102653993",82426.0852394411
"LOC411585",21930.853855332
"LOC726486",43668.0640332409
"LOC102655004",15892.1031901893
"LOC726408",60696.2595472672
"LOC409095",94935.1478367154
"LOC113219099",1523.08721224383
"LOC113219071",14135.389309488
"LOC725462",29652.8574422227
"LOC551707",69653.1387941379
"LOC412219",76064.2322476734
"LOC102656011",43718.9274188656
"LOC100578439",34973.3662962951
"LOC107965260",16513.080719666
"LOC100578475",1079.6218490959
"LOC107965252",1371.95073465624
"LOC726695",73975.4830027693
"LOC413311",53971.4541955526
"LOC409518",84103.0237862875
"LOC552482",45957.9543244319
"LOC725245",14851.4770259346
"LOC409178",101327.842693916
"LOC409838",62716.3393495138
"LOC552002",132213.893951295
"LOC406097",76059.6869014491
"LOC100578112",97400.7610818746
"LOC412346",67884.9267359184
"LOC113219142",3157.9484002906
"LOC725822",41375.0373414917
"Or105",11705.3151624761
"LOC413942",11926.3065830975
"LOC100578357",1208.59351729485
"LOC724876",33738.0642794589
"CPR3",27687.1853360134
"LOC413680",89285.1193001466
"LOC413428",161482.913240395
"LOC409647",49511.0574041849
"LOC409766",56293.7207354306
"LOC726896",258803.332097629
"LOC552774",127424.588605775
"LOC726508",45299.0917282582
"LOC413380",4052.25748816345
"LOC408309",231859.371936521
"LOC409695",201478.558382263
"LOC102653896",51744.8359502587
"LOC409634",978074.050149392
"LOC411939",54964.4119568451
"LOC725323",59551.7521524415
"LOC100576519",65996.4579023089
"Mrjp9",382.335644257008
"LOC410293",21379.5492252365
"LOC409203",13106.5442345205
"LOC409759",44336.3217902493
"LOC102654666",2201.89675920837
"LOC411918",85762.0449486312
"LOC725288",16011.8996790638
"LOC100576585",15693.7020352541
"LOC725243",561220.154149563
"LOC408352",65838.0851342877
"LOC102655299",12681.8972052991
"LOC727189",43472.0984682245
"LOC726301",52991.5004656595
"LOC552154",14123.0192054575
"LOC409070",65203.1050529747
"LOC410278",195070.432484638
"LOC107965290",616.130813207808
"LOC414001",67599.0426446998
"LOC107965147",177976.946887384
"LOC727170",229954.90707216
"LOC410339",58360.3785500381
"LOC413379",512.28243772867
"LOC550935",71807.7100313117
"LOC550973",43228.7886204469
"LOC107965173",4933.58053817063
"LOC724952",4481.33760918497
"LOC413772",63482.0444931675
"LOC409877",108602.206132249
"LOC409531",91715.6476319432
"LOC102655948",6280.54191457988
"LOC102656707",499.946469496385
"Mrjp4",2126.25893982318
"LOC113219128",18527.7134079671
"LOC724997",42807.0986707047
"LOC113219096",10728.9507075074
"LOC552791",69976.0850139817
"LOC100578343",35788.8274569741
"LOC102655180",6726.9759231209
"LOC409863",44436.7211676991
"LOC412273",22701.8710626549
"LOC409061",22345.1971524567
"LOC100577406",8468.26157207443
"LOC552820",99592.6793100277
"LOC113219095",3021.27322338516
"LOC410273",94106.4058843269
"LOC413086",56525.6938908012
"LOC410291",134188.920752019
"LOC413336",53678.4791885543
"LOC100577649",61635.3533041186
"LOC102653678",77804.3460716385
"LOC726150",17534.7007588001
"LOC102654090",29886.0938857704
"LOC410345",70579.5474285946
"LOC100578317",75360.4289158505
"LOC100577735",67928.3539293209
"LOC725615",91984.5668298258
"LOC552769",34473.2685800133
"LOC552098",49544.4533153867
"LOC410283",39906.1155130815
"LOC100577766",39747.2904260863
"LOC727510",100776.784374858
"Mrjp1",17995.4502769899
"LOC725424",35577.5254595926
"LOC551268",10041.6528236827
"LOC551528",100984.256841477
"LOC102656066",11447.0296008687
"LOC412866",64189.7980859042
"LOC552626",62451.5277499027
"LOC102654609",6218.08174485003
"LOC410334",2634.99752106799
"LOC413430",75483.4014545446
"LOC410308",57441.8582527036
"LOC113219115",37895.6291167488
"LOC724953",18800.9712594312
"LOC552145",65188.1605552013
"LOC410254",64426.235907595
"LOC551734",78354.0978654611
"LOC408359",87361.570843484
"LOC100579040",40560.4424042582
"TpnCIIa",17841.66689972
"LOC102655523",66470.7753933365
"LOC410289",70731.58319434
"LOC113219101",1546.55278292072
"LOC102654866",68311.6040323479
"LOC724335",1975.72231425929
"LOC551425",103954.54571952
"LOC107965212",79923.3245125212
"LOC113219069",8825.94184440359
"LOC100578581",32434.1221475345
"LOC408353",49433.812175168
"LOC409260",33635.2093615674
"LOC726018",56804.0976461489
"LOC410280",95404.3263969729
"LOC413145",40543.3730168827
"LOC411888",46307.9565459664
"LOC552459",34561.9938346198
"LOC551467",56206.5582959409
"LOC725324",94370.663395051
"LOC410270",544068.533407632
"LOC100578716",10531.671649412
"LOC550656",78373.9480145564
"LOC408347",92088.3067651796
"LOC409861",96912.9554943717
"LOC412348",44954.2541293229
"LOC551229",76815.247001158
"LOC107965266",20188.2103297873
"LOC552367",24785.8227968925
"LOC113219097",52751.3795165432
"LOC552231",70125.1168205539
"LOC100578910",3861.59550300368
"LOC408316",88738.2538466558
"LOC410282",26290.708929428
"LOC552830",118658.125818189
"LOC551162",74779.0937846232
"c-mos",17011.7217212009
"LOC413091",77827.2835623531
"LOC113219100",56581.102626515
"LOC113219067",1688.35724287479
"LOC409941",45855.3656466687
"LOC726895",9614.90900485076
"Sod2",96498.0960416051
"LOC102656080",4984.50582721843
"LOC107963971",3263.8586680038
"LOC102654871",40100.67863891
"LOC409348",84833.5812009164
"LOC100576761",67922.0510821402
"LOC410255",64335.8622646256
"LOC102656537",771.897800152548
"LOC409574",56223.377151905
"LOC410304",926537.062565018
"LOC726612",50406.3177108513
"LOC102656914",46673.0878123606
"LOC410266",32600.564580074
"LOC725688",9834.02059486778
"LOC410108",76049.724487251
"LOC413259",33203.1197607979
"LOC413837",238517.396356322
"LOC102655147",2893.68212459361
"LOC726595",55976.8520964807
"LOC410118",60935.8574009403
"LOC100578577",1206.92468386872
"LOC102655038",3390.45850610702
"LOC410307",77600.9990747455
"LOC102653856",4483.22453767808
"LOC102656748",21552.8288468055
"LOC724770",31957.6668713351
"LOC411889",42507.7774184708
"LOC410301",76379.4618652965
"LOC408364",159630.010859668
"LOC552651",172554.625879766
"LOC410330",60167.9432698055
"LOC100578524",50775.4140096706
"LOC724769",41477.3990590057
"LOC107965237",121420.909733605
"LOC724896",27777.676710534
"LOC551323",80665.1068587651
"LOC552308",42460.1118533908
"LOC113219117",24056.3656681251
"LOC100576279",30777.1433897426
"LOC100577014",51077.0093619362
"LOC408361",26981.428210426
"LOC408351",178872.798997021
"LOC724685",58448.251261882
"LOC100577687",49305.8288450349
"LOC113219124",2233.51001317547
"LOC552460",47192.1510266841
"LOC102653601",62206.1046647086
"LOC412215",2881.68716858979
"LOC412606",76018.7565986136
"LOC410340",59755.5963964943
"LOC411458",53123.9638325337
"LOC408315",172241.631333528
"LOC725984",17240.4162353122
"LOC409474",93012.9184476838
"LOC411735",55345.8302937261
"LOC726594",60472.9817687214
"LOC409491",65882.9658319631
"LOC409438",53207.2366540483
"LOC725641",45961.6823456287
"LOC102655411",58649.0029583985
"LOC100578575",39811.3537551837
"LOC408349",75323.3128334235
"LOC408367",101051.329946909
"LOC725194",45426.7244358293
"LOC113219106",38835.7657895591
"LOC411943",39898.3245813292
"LOC726964",66831.4872636847
"LOC725923",89365.3083304578
"LOC551309",72457.3081575626
"LOC550984",59713.3935930064
"LOC410261",35401.5425242698
"LOC107965805",24700.7795473835
"LOC726963",2599.20498791103
"LOC107965281",71439.0032337637
"LOC724791",17873.4506573139
"LOC113219085",729.795467609204
"LOC102655371",13075.3289524985
"LOC102655184",3274.15034226694
"LOC551883",481655.279671652
"LOC113219107",6653.69842825682
"LOC410294",70464.4423095286
"LOC725614",89412.9161994209
"LOC724290",83773.6482067218
"LOC551424",80634.592173585
"LOC412222",5216.60273319957
"LOC413429",62335.5284316364
"LOC726019",44915.9577939436
"LOC107965751",41143.6711041735
"LOC727299",52982.9767736136
"LOC552295",63026.1436372972
"LOC113219098",25231.0390790639
"LOC102655030",29667.1961889247
"LOC102653945",19636.6242614253
"LOC102655407",208996.383963055
"LOC113219110",2030.24780161502
"LOC413728",57012.4558283044
"LOC409622",107298.156659663
"LOC113219134",8906.90145703082
"LOC113219139",20807.0086818259
"LOC410257",54954.5611767579
"LOC413108",65888.775909917
"LOC102656690",1105.43386080445
"LOC100576647",37074.7340400077
"LOC552753",37673.2032772465
"LOC552303",114470.371261843
"LOC100577378",30182.8662173137
"LOC725391",29774.8231733038
"LOC408342",138983.394034838
"LOC113219109",543.771102828544
"LOC552085",46465.7972253875
"LOC725689",97761.416969636
"LOC411861",53108.5313165773
"LOC726780",75033.2537186352
"LOC724501",127914.077938557
"LOC107965198",8239.44601635597
"LOC410288",3650.1626507753
"LOC410344",60725.8117408664
"LOC413343",28339.1120706801
"LOC102654369",40049.4071579664
"LOC102654395",41016.3483363956
"LOC102655785",26920.0298891516
"LOC727052",1411.44546522923
"LOC410259",288963.301986259
"LOC113219130",34644.9681573147
"LOC726913",139480.960354935
"LOC726801",57184.9861285806
"LOC411566",68673.6300794901
"LOC102655660",1314.55386005339
"LOC551560",1922.70315468522
"LOC107965224",23791.5705984893
"LOC725924",1366150.38366721
"E75",348365.790598169
"LOC724287",452500.980327414
"LOC413916",56008.335003868
"LOC726415",221000.711373478
"LOC100576532",22029.3776828637
"LOC409184",50880.1180625394
"LOC724155",50852.4942381093
"LOC552446",39645.8523861631
"LOC408332",84970.8231881862
"LOC412409",62485.8126830736
"LOC551073",138819.515397022
"LOC552746",26768.1664477835
"LOC102654444",51072.5828716079
"LOC726993",260759.276690679
"LOC552447",6424.83778437903
"LOC113219073",49732.4469260703
"LOC100576985",52598.0672557435
"LOC552733",7872.2165292226
"LOC552723",61436.5710523434
"LOC411769",227118.771521293
"LOC724502",42871.0873035907
"LOC726225",1063.25370945984
"LOC113219137",51026.9638445183
"LOC100577693",25812.9151272796
"LOC409569",46925.7405943583
"LOC410336",356093.936963622
"LOC100578547",46667.693984312
"LOC113219092",12379.0335260839
"LOC102654709",500.671468985422
"LOC410325",77313.4287771315
"LOC410253",186150.126789618
"LOC724288",66653.2324394428
"LOC113219079",757.268582485831
"LOC408310",22277.4587885578
"LOC100576286",56105.1398473113
"LOC411614",277788.622058321
"LOC412705",44164.9748370441
"LOC100578128",19166.6257962532
"Mrjp5",3006.67733062572
"LOC107965199",5731.6713898307
"LOC727495",63210.5166778554
"LOC409396",52011.405649228
"LOC552588",31247.4809736196
"LOC551283",89912.6463475325
"LOC107965271",9198.29693201536
"LOC100577161",5473.45493708021
"LOC100578162",35745.5268190609
"LOC409735",71797.5734425985
"LOC102656587",79938.8072571191
"LOC552763",28524.333386141
"LOC100577578",80848.1383497526
"LOC113219065",35389.475822267
"LOC102653994",9682.82031148452
"LOC100576225",2280.42568746756
"LOC107965241",12274.2649783107
"LOC102653963",36385.7825358221
"LOC411734",96491.6212808546
"LOC552814",109358.809526639
"LOC408311",112622.981009226
"LOC410264",52928.9675620956
