"","deviance"
"LOC107994997",11461.499408714
"LOC107994711",31752.236664863
"LOC107994990",11295.201413966
"LOC107994991",11680.4265321629
"LOC107994839",35104.6842439501
"LOC107994840",7247.5920149164
"LOC133666488",32181.7899587195
"LOC107994842",1144.970447974
"LOC107994718",29525.8667785306
"LOC107994721",31785.3061100726
"LOC107994739",29700.3079978302
"LOC107994682",21089.1204562626
"LOC107994681",10207.3651242575
"LOC107994693",24630.7277028268
"LOC107994695",34037.0863763571
"LOC107994968",28642.9480824917
"LOC107994698",27368.4381506128
"LOC107994697",17610.7709175551
"LOC107994694",16366.1633812062
"LOC107994700",7824.81369935499
"LOC107995008",27394.434882714
"LOC107995007",25890.833660511
"LOC107994709",36625.6892545734
"LOC107994777",21958.795816069
"LOC107994776",30759.4898365883
"LOC107994774",29129.3155881735
"LOC107994771",29217.3691588338
"LOC107994773",25764.9339571067
"LOC107994772",30481.5243586
"LOC107994770",22254.5603615428
"LOC107994769",26507.7183473527
"LOC107994768",32170.1811110214
"LOC107994680",28297.1186460058
"LOC107994764",24629.3928798217
"LOC107994763",33940.0337101143
"LOC107994765",30469.4772192651
"LOC133666526",2420.59418341252
"LOC107994761",25040.8676491306
"LOC107994766",1851.15981450814
"LOC107994977",17468.6554253961
"LOC107994975",24033.7919511388
"LOC107994976",17444.6897542737
"LOC107994719",29809.714220276
"LOC107993083",23452.040974944
"LOC107994760",833.475065208715
"LOC133666438",499.184016353823
"LOC107994742",25949.8849932471
"LOC107994713",35248.8696311406
"LOC107994751",1241.82990999571
"LOC107994942",25203.1248191425
"LOC107994941",24347.966116925
"LOC107994971",8877.22168200201
"LOC107994970",2758.28526504929
"LOC133666550",551.868872566563
"LOC107994677",22257.9559238385
"LOC133666554",3776.51254496938
"LOC107994983",7276.5513772326
"LOC107994699",19041.1311522088
"LOC107994914",11781.0762652175
"LOC107994913",19629.158928967
"LOC107994912",1183.45168488817
"LOC107994676",2297.02791801661
"LOC107994723",3648.05334787299
"LOC107994744",29777.0437759944
"LOC107994995",13947.7944548857
"LOC107994969",32085.0050338132
"LOC107994691",18113.5679204316
"LOC107994675",49814.8969178033
