gene_id,gene_ids,feature_types,genome,mt,n_cells
LOC107992922,LOC107992922,Gene Expression,A_cer_mkref_out,False,4422
LOC107992918,LOC107992918,Gene Expression,A_cer_mkref_out,False,11144
LOC107992919,LOC107992919,Gene Expression,A_cer_mkref_out,False,5642
LOC133665741,LOC133665741,Gene Expression,A_cer_mkref_out,False,1307
LOC107992932,LOC107992932,Gene Expression,A_cer_mkref_out,False,11522
LOC107992920,LOC107992920,Gene Expression,A_cer_mkref_out,False,1740
LOC107999736,LOC107999736,Gene Expression,A_cer_mkref_out,False,12500
LOC133665742,LOC133665742,Gene Expression,A_cer_mkref_out,False,8005
LOC107995712,LOC107995712,Gene Expression,A_cer_mkref_out,False,13963
LOC107995713,LOC107995713,Gene Expression,A_cer_mkref_out,False,22249
LOC107995734,LOC107995734,Gene Expression,A_cer_mkref_out,False,1394
LOC133665743,LOC133665743,Gene Expression,A_cer_mkref_out,False,76
LOC107995733,LOC107995733,Gene Expression,A_cer_mkref_out,False,15706
LOC107992904,LOC107992904,Gene Expression,A_cer_mkref_out,False,11190
LOC107992903,LOC107992903,Gene Expression,A_cer_mkref_out,False,5222
LOC107992910,LOC107992910,Gene Expression,A_cer_mkref_out,False,7644
LOC107992900,LOC107992900,Gene Expression,A_cer_mkref_out,False,9584
LOC107992899,LOC107992899,Gene Expression,A_cer_mkref_out,False,15896
LOC107992909,LOC107992909,Gene Expression,A_cer_mkref_out,False,21863
LOC133665745,LOC133665745,Gene Expression,A_cer_mkref_out,False,3204
LOC107992902,LOC107992902,Gene Expression,A_cer_mkref_out,False,7730
LOC133665744,LOC133665744,Gene Expression,A_cer_mkref_out,False,126
LOC107992901,LOC107992901,Gene Expression,A_cer_mkref_out,False,16832
LOC107992907,LOC107992907,Gene Expression,A_cer_mkref_out,False,13590
LOC107992908,LOC107992908,Gene Expression,A_cer_mkref_out,False,20110
LOC133665661,LOC133665661,Gene Expression,A_cer_mkref_out,False,6642
LOC107992898,LOC107992898,Gene Expression,A_cer_mkref_out,False,21811
LOC133665747,LOC133665747,Gene Expression,A_cer_mkref_out,False,2349
LOC107992905,LOC107992905,Gene Expression,A_cer_mkref_out,False,4142
LOC107999565,LOC107999565,Gene Expression,A_cer_mkref_out,False,19480
LOC133665748,LOC133665748,Gene Expression,A_cer_mkref_out,False,42
LOC108004504,LOC108004504,Gene Expression,A_cer_mkref_out,False,1671
LOC133665726,LOC133665726,Gene Expression,A_cer_mkref_out,False,4327
LOC108004505,LOC108004505,Gene Expression,A_cer_mkref_out,False,13987
LOC108004506,LOC108004506,Gene Expression,A_cer_mkref_out,False,24211
LOC108004502,LOC108004502,Gene Expression,A_cer_mkref_out,False,175
LOC108004492,LOC108004492,Gene Expression,A_cer_mkref_out,False,12346
LOC108004497,LOC108004497,Gene Expression,A_cer_mkref_out,False,848
LOC108004514,LOC108004514,Gene Expression,A_cer_mkref_out,False,15317
LOC108004508,LOC108004508,Gene Expression,A_cer_mkref_out,False,11569
LOC108004488,LOC108004488,Gene Expression,A_cer_mkref_out,False,11018
LOC108004511,LOC108004511,Gene Expression,A_cer_mkref_out,False,13769
LOC108004491,LOC108004491,Gene Expression,A_cer_mkref_out,False,8710
LOC108004513,LOC108004513,Gene Expression,A_cer_mkref_out,False,437
LOC108004490,LOC108004490,Gene Expression,A_cer_mkref_out,False,496
LOC108004516,LOC108004516,Gene Expression,A_cer_mkref_out,False,10845
LOC108004500,LOC108004500,Gene Expression,A_cer_mkref_out,False,2490
LOC133665749,LOC133665749,Gene Expression,A_cer_mkref_out,False,240
LOC133665750,LOC133665750,Gene Expression,A_cer_mkref_out,False,823
LOC107996243,LOC107996243,Gene Expression,A_cer_mkref_out,False,458
LOC107996244,LOC107996244,Gene Expression,A_cer_mkref_out,False,4638
LOC107996242,LOC107996242,Gene Expression,A_cer_mkref_out,False,14236
LOC107999202,LOC107999202,Gene Expression,A_cer_mkref_out,False,195
LOC107995199,LOC107995199,Gene Expression,A_cer_mkref_out,False,46
LOC107995207,LOC107995207,Gene Expression,A_cer_mkref_out,False,30
LOC107995202,LOC107995202,Gene Expression,A_cer_mkref_out,False,23
LOC107995210,LOC107995210,Gene Expression,A_cer_mkref_out,False,87
LOC107995209,LOC107995209,Gene Expression,A_cer_mkref_out,False,91
LOC107995211,LOC107995211,Gene Expression,A_cer_mkref_out,False,4551
LOC107995201,LOC107995201,Gene Expression,A_cer_mkref_out,False,18827
LOC107992647,LOC107992647,Gene Expression,A_cer_mkref_out,False,20180
LOC107997516,LOC107997516,Gene Expression,A_cer_mkref_out,False,20253
LOC133665703,LOC133665703,Gene Expression,A_cer_mkref_out,False,2255
LOC133665704,LOC133665704,Gene Expression,A_cer_mkref_out,False,173
LOC107997530,LOC107997530,Gene Expression,A_cer_mkref_out,False,11326
LOC107997473,LOC107997473,Gene Expression,A_cer_mkref_out,False,4463
LOC107997532,LOC107997532,Gene Expression,A_cer_mkref_out,False,24783
LOC107997562,LOC107997562,Gene Expression,A_cer_mkref_out,False,3375
LOC107997542,LOC107997542,Gene Expression,A_cer_mkref_out,False,7849
LOC107997539,LOC107997539,Gene Expression,A_cer_mkref_out,False,24073
LOC107997538,LOC107997538,Gene Expression,A_cer_mkref_out,False,3599
LOC107997541,LOC107997541,Gene Expression,A_cer_mkref_out,False,2576
LOC107997544,LOC107997544,Gene Expression,A_cer_mkref_out,False,11394
LOC107997483,LOC107997483,Gene Expression,A_cer_mkref_out,False,5142
LOC107997482,LOC107997482,Gene Expression,A_cer_mkref_out,False,11360
LOC107997558,LOC107997558,Gene Expression,A_cer_mkref_out,False,12032
LOC107997486,LOC107997486,Gene Expression,A_cer_mkref_out,False,5577
LOC107997534,LOC107997534,Gene Expression,A_cer_mkref_out,False,7660
LOC107997499,LOC107997499,Gene Expression,A_cer_mkref_out,False,17961
LOC114577506,LOC114577506,Gene Expression,A_cer_mkref_out,False,50
LOC133665706,LOC133665706,Gene Expression,A_cer_mkref_out,False,806
LOC107997502,LOC107997502,Gene Expression,A_cer_mkref_out,False,5323
LOC107997500,LOC107997500,Gene Expression,A_cer_mkref_out,False,13652
LOC107997536,LOC107997536,Gene Expression,A_cer_mkref_out,False,15795
LOC107997535,LOC107997535,Gene Expression,A_cer_mkref_out,False,9351
LOC133665708,LOC133665708,Gene Expression,A_cer_mkref_out,False,239
LOC107997548,LOC107997548,Gene Expression,A_cer_mkref_out,False,26698
LOC107994252,LOC107994252,Gene Expression,A_cer_mkref_out,False,20983
LOC133665707,LOC133665707,Gene Expression,A_cer_mkref_out,False,6001
LOC107997485,LOC107997485,Gene Expression,A_cer_mkref_out,False,5095
LOC107997556,LOC107997556,Gene Expression,A_cer_mkref_out,False,9413
LOC107997555,LOC107997555,Gene Expression,A_cer_mkref_out,False,8435
LOC107998603,LOC107998603,Gene Expression,A_cer_mkref_out,False,18628
LOC107997521,LOC107997521,Gene Expression,A_cer_mkref_out,False,10298
LOC107997523,LOC107997523,Gene Expression,A_cer_mkref_out,False,6230
LOC107997524,LOC107997524,Gene Expression,A_cer_mkref_out,False,3501
LOC107997520,LOC107997520,Gene Expression,A_cer_mkref_out,False,2745
LOC107999829,LOC107999829,Gene Expression,A_cer_mkref_out,False,13257
LOC107997478,LOC107997478,Gene Expression,A_cer_mkref_out,False,4542
LOC107997552,LOC107997552,Gene Expression,A_cer_mkref_out,False,8544
LOC107997481,LOC107997481,Gene Expression,A_cer_mkref_out,False,15191
LOC107997543,LOC107997543,Gene Expression,A_cer_mkref_out,False,23727
LOC133665730,LOC133665730,Gene Expression,A_cer_mkref_out,False,221
LOC107996370,LOC107996370,Gene Expression,A_cer_mkref_out,False,26113
LOC133665623,LOC133665623,Gene Expression,A_cer_mkref_out,False,1606
LOC107995379,LOC107995379,Gene Expression,A_cer_mkref_out,False,11885
LOC107995384,LOC107995384,Gene Expression,A_cer_mkref_out,False,18749
LOC107995377,LOC107995377,Gene Expression,A_cer_mkref_out,False,761
LOC107995378,LOC107995378,Gene Expression,A_cer_mkref_out,False,9657
LOC107995383,LOC107995383,Gene Expression,A_cer_mkref_out,False,9654
LOC107995387,LOC107995387,Gene Expression,A_cer_mkref_out,False,9835
LOC107995386,LOC107995386,Gene Expression,A_cer_mkref_out,False,1520
LOC107995388,LOC107995388,Gene Expression,A_cer_mkref_out,False,128
LOC107994023,LOC107994023,Gene Expression,A_cer_mkref_out,False,1902
LOC107994022,LOC107994022,Gene Expression,A_cer_mkref_out,False,13331
LOC107996026,LOC107996026,Gene Expression,A_cer_mkref_out,False,22748
LOC107996023,LOC107996023,Gene Expression,A_cer_mkref_out,False,11406
LOC107996022,LOC107996022,Gene Expression,A_cer_mkref_out,False,10663
LOC107996028,LOC107996028,Gene Expression,A_cer_mkref_out,False,26530
LOC107996025,LOC107996025,Gene Expression,A_cer_mkref_out,False,6960
LOC107996024,LOC107996024,Gene Expression,A_cer_mkref_out,False,11787
LOC107996027,LOC107996027,Gene Expression,A_cer_mkref_out,False,11317
LOC133665709,LOC133665709,Gene Expression,A_cer_mkref_out,False,88
LOC107997758,LOC107997758,Gene Expression,A_cer_mkref_out,False,7421
LOC133665711,LOC133665711,Gene Expression,A_cer_mkref_out,False,1421
LOC107994066,LOC107994066,Gene Expression,A_cer_mkref_out,False,55
LOC133665653,LOC133665653,Gene Expression,A_cer_mkref_out,False,123
LOC107994064,LOC107994064,Gene Expression,A_cer_mkref_out,False,6270
LOC107994065,LOC107994065,Gene Expression,A_cer_mkref_out,False,17435
LOC107994062,LOC107994062,Gene Expression,A_cer_mkref_out,False,366
LOC133665712,LOC133665712,Gene Expression,A_cer_mkref_out,False,23
LOC107994063,LOC107994063,Gene Expression,A_cer_mkref_out,False,1191
LOC107994060,LOC107994060,Gene Expression,A_cer_mkref_out,False,8182
LOC107993254,LOC107993254,Gene Expression,A_cer_mkref_out,False,529
LOC107993249,LOC107993249,Gene Expression,A_cer_mkref_out,False,297
LOC107993251,LOC107993251,Gene Expression,A_cer_mkref_out,False,7576
LOC107993252,LOC107993252,Gene Expression,A_cer_mkref_out,False,2878
LOC107993255,LOC107993255,Gene Expression,A_cer_mkref_out,False,282
LOC107993243,LOC107993243,Gene Expression,A_cer_mkref_out,False,20205
LOC107993248,LOC107993248,Gene Expression,A_cer_mkref_out,False,25242
LOC133665714,LOC133665714,Gene Expression,A_cer_mkref_out,False,1411
LOC133665715,LOC133665715,Gene Expression,A_cer_mkref_out,False,7324
LOC107993245,LOC107993245,Gene Expression,A_cer_mkref_out,False,5927
LOC107993246,LOC107993246,Gene Expression,A_cer_mkref_out,False,9656
LOC133665713,LOC133665713,Gene Expression,A_cer_mkref_out,False,5251
LOC107994245,LOC107994245,Gene Expression,A_cer_mkref_out,False,5769
LOC133665717,LOC133665717,Gene Expression,A_cer_mkref_out,False,124
LOC133665719,LOC133665719,Gene Expression,A_cer_mkref_out,False,37
LOC107994247,LOC107994247,Gene Expression,A_cer_mkref_out,False,21387
LOC133665716,LOC133665716,Gene Expression,A_cer_mkref_out,False,158
LOC107994249,LOC107994249,Gene Expression,A_cer_mkref_out,False,4208
LOC107994248,LOC107994248,Gene Expression,A_cer_mkref_out,False,805
LOC107994244,LOC107994244,Gene Expression,A_cer_mkref_out,False,3580
LOC107996648,LOC107996648,Gene Expression,A_cer_mkref_out,False,3630
LOC133665718,LOC133665718,Gene Expression,A_cer_mkref_out,False,413
LOC107996846,LOC107996846,Gene Expression,A_cer_mkref_out,False,20236
LOC107996697,LOC107996697,Gene Expression,A_cer_mkref_out,False,8775
LOC107996914,LOC107996914,Gene Expression,A_cer_mkref_out,False,3296
LOC107996798,LOC107996798,Gene Expression,A_cer_mkref_out,False,21135
LOC107996647,LOC107996647,Gene Expression,A_cer_mkref_out,False,3526
LOC107996797,LOC107996797,Gene Expression,A_cer_mkref_out,False,302
LOC133665720,LOC133665720,Gene Expression,A_cer_mkref_out,False,3332
LOC107996801,LOC107996801,Gene Expression,A_cer_mkref_out,False,1122
LOC107996800,LOC107996800,Gene Expression,A_cer_mkref_out,False,8983
LOC107996646,LOC107996646,Gene Expression,A_cer_mkref_out,False,6670
LOC107996896,LOC107996896,Gene Expression,A_cer_mkref_out,False,569
LOC107996688,LOC107996688,Gene Expression,A_cer_mkref_out,False,14628
LOC107996790,LOC107996790,Gene Expression,A_cer_mkref_out,False,5012
LOC107996789,LOC107996789,Gene Expression,A_cer_mkref_out,False,9332
LOC107996792,LOC107996792,Gene Expression,A_cer_mkref_out,False,3826
LOC107996645,LOC107996645,Gene Expression,A_cer_mkref_out,False,3921
LOC107996788,LOC107996788,Gene Expression,A_cer_mkref_out,False,15171
LOC107996704,LOC107996704,Gene Expression,A_cer_mkref_out,False,9437
LOC107996705,LOC107996705,Gene Expression,A_cer_mkref_out,False,10074
LOC107996644,LOC107996644,Gene Expression,A_cer_mkref_out,False,5168
LOC107996875,LOC107996875,Gene Expression,A_cer_mkref_out,False,9552
LOC107996776,LOC107996776,Gene Expression,A_cer_mkref_out,False,23007
LOC107996775,LOC107996775,Gene Expression,A_cer_mkref_out,False,5694
LOC107996774,LOC107996774,Gene Expression,A_cer_mkref_out,False,23440
LOC107996886,LOC107996886,Gene Expression,A_cer_mkref_out,False,4427
LOC107996919,LOC107996919,Gene Expression,A_cer_mkref_out,False,263
LOC107996876,LOC107996876,Gene Expression,A_cer_mkref_out,False,11415
LOC107996809,LOC107996809,Gene Expression,A_cer_mkref_out,False,7740
LOC107996907,LOC107996907,Gene Expression,A_cer_mkref_out,False,6981
LOC107996921,LOC107996921,Gene Expression,A_cer_mkref_out,False,706
LOC107996920,LOC107996920,Gene Expression,A_cer_mkref_out,False,191
LOC107996642,LOC107996642,Gene Expression,A_cer_mkref_out,False,14155
LOC107996892,LOC107996892,Gene Expression,A_cer_mkref_out,False,571
LOC107996690,LOC107996690,Gene Expression,A_cer_mkref_out,False,6844
LOC107996854,LOC107996854,Gene Expression,A_cer_mkref_out,False,12062
LOC107996855,LOC107996855,Gene Expression,A_cer_mkref_out,False,11976
LOC107996853,LOC107996853,Gene Expression,A_cer_mkref_out,False,5436
LOC107996851,LOC107996851,Gene Expression,A_cer_mkref_out,False,5335
LOC114577411,LOC114577411,Gene Expression,A_cer_mkref_out,False,34
LOC107996815,LOC107996815,Gene Expression,A_cer_mkref_out,False,1372
LOC107996870,LOC107996870,Gene Expression,A_cer_mkref_out,False,6861
LOC107996878,LOC107996878,Gene Expression,A_cer_mkref_out,False,2781
LOC133665722,LOC133665722,Gene Expression,A_cer_mkref_out,False,533
LOC107996910,LOC107996910,Gene Expression,A_cer_mkref_out,False,6717
LOC107996701,LOC107996701,Gene Expression,A_cer_mkref_out,False,5838
LOC107996786,LOC107996786,Gene Expression,A_cer_mkref_out,False,10271
LOC107996782,LOC107996782,Gene Expression,A_cer_mkref_out,False,21986
LOC107996783,LOC107996783,Gene Expression,A_cer_mkref_out,False,10830
LOC107996784,LOC107996784,Gene Expression,A_cer_mkref_out,False,11914
LOC133665724,LOC133665724,Gene Expression,A_cer_mkref_out,False,589
LOC107996781,LOC107996781,Gene Expression,A_cer_mkref_out,False,20937
LOC107996699,LOC107996699,Gene Expression,A_cer_mkref_out,False,8021
LOC107996879,LOC107996879,Gene Expression,A_cer_mkref_out,False,11678
LOC107996880,LOC107996880,Gene Expression,A_cer_mkref_out,False,7661
LOC133665654,LOC133665654,Gene Expression,A_cer_mkref_out,False,3005
LOC107996641,LOC107996641,Gene Expression,A_cer_mkref_out,False,8071
LOC107996695,LOC107996695,Gene Expression,A_cer_mkref_out,False,14033
LOC107996696,LOC107996696,Gene Expression,A_cer_mkref_out,False,8639
LOC107996693,LOC107996693,Gene Expression,A_cer_mkref_out,False,3633
LOC107996825,LOC107996825,Gene Expression,A_cer_mkref_out,False,3044
LOC107996827,LOC107996827,Gene Expression,A_cer_mkref_out,False,7100
LOC107996834,LOC107996834,Gene Expression,A_cer_mkref_out,False,13809
LOC107996860,LOC107996860,Gene Expression,A_cer_mkref_out,False,23956
LOC107996706,LOC107996706,Gene Expression,A_cer_mkref_out,False,16685
LOC107996828,LOC107996828,Gene Expression,A_cer_mkref_out,False,14572
LOC107996843,LOC107996843,Gene Expression,A_cer_mkref_out,False,19883
LOC107996844,LOC107996844,Gene Expression,A_cer_mkref_out,False,362
LOC107996734,LOC107996734,Gene Expression,A_cer_mkref_out,False,26540
LOC133665656,LOC133665656,Gene Expression,A_cer_mkref_out,False,2142
LOC133665658,LOC133665658,Gene Expression,A_cer_mkref_out,False,419
LOC133665657,LOC133665657,Gene Expression,A_cer_mkref_out,False,75
LOC114577375,LOC114577375,Gene Expression,A_cer_mkref_out,False,182
LOC107996736,LOC107996736,Gene Expression,A_cer_mkref_out,False,1140
LOC107996735,LOC107996735,Gene Expression,A_cer_mkref_out,False,827
LOC107996737,LOC107996737,Gene Expression,A_cer_mkref_out,False,236
LOC114577376,LOC114577376,Gene Expression,A_cer_mkref_out,False,5109
LOC107996707,LOC107996707,Gene Expression,A_cer_mkref_out,False,7223
LOC133665662,LOC133665662,Gene Expression,A_cer_mkref_out,False,1009
LOC107996811,LOC107996811,Gene Expression,A_cer_mkref_out,False,710
LOC107996810,LOC107996810,Gene Expression,A_cer_mkref_out,False,7309
LOC107996868,LOC107996868,Gene Expression,A_cer_mkref_out,False,7013
LOC107996867,LOC107996867,Gene Expression,A_cer_mkref_out,False,3928
LOC107996869,LOC107996869,Gene Expression,A_cer_mkref_out,False,7335
LOC107996713,LOC107996713,Gene Expression,A_cer_mkref_out,False,3634
LOC107996702,LOC107996702,Gene Expression,A_cer_mkref_out,False,16246
LOC107996906,LOC107996906,Gene Expression,A_cer_mkref_out,False,9406
LOC107996891,LOC107996891,Gene Expression,A_cer_mkref_out,False,134
LOC107996887,LOC107996887,Gene Expression,A_cer_mkref_out,False,401
LOC107996888,LOC107996888,Gene Expression,A_cer_mkref_out,False,13753
LOC107996638,LOC107996638,Gene Expression,A_cer_mkref_out,False,6507
LOC107996738,LOC107996738,Gene Expression,A_cer_mkref_out,False,10956
LOC133665664,LOC133665664,Gene Expression,A_cer_mkref_out,False,11825
LOC107996741,LOC107996741,Gene Expression,A_cer_mkref_out,False,9336
LOC133665663,LOC133665663,Gene Expression,A_cer_mkref_out,False,15601
LOC107996733,LOC107996733,Gene Expression,A_cer_mkref_out,False,52
LOC114577396,LOC114577396,Gene Expression,A_cer_mkref_out,False,1214
LOC114577387,LOC114577387,Gene Expression,A_cer_mkref_out,False,1279
LOC107996694,LOC107996694,Gene Expression,A_cer_mkref_out,False,5996
LOC107996692,LOC107996692,Gene Expression,A_cer_mkref_out,False,7138
LOC107996725,LOC107996725,Gene Expression,A_cer_mkref_out,False,156
LOC107996637,LOC107996637,Gene Expression,A_cer_mkref_out,False,12172
LOC114577391,LOC114577391,Gene Expression,A_cer_mkref_out,False,1912
LOC107996814,LOC107996814,Gene Expression,A_cer_mkref_out,False,21377
LOC107996862,LOC107996862,Gene Expression,A_cer_mkref_out,False,25718
LOC133665665,LOC133665665,Gene Expression,A_cer_mkref_out,False,198
LOC107996915,LOC107996915,Gene Expression,A_cer_mkref_out,False,2602
LOC107996796,LOC107996796,Gene Expression,A_cer_mkref_out,False,12054
LOC107996793,LOC107996793,Gene Expression,A_cer_mkref_out,False,256
LOC107996795,LOC107996795,Gene Expression,A_cer_mkref_out,False,3833
LOC107996794,LOC107996794,Gene Expression,A_cer_mkref_out,False,518
LOC107996823,LOC107996823,Gene Expression,A_cer_mkref_out,False,14206
LOC107996824,LOC107996824,Gene Expression,A_cer_mkref_out,False,10235
LOC133665666,LOC133665666,Gene Expression,A_cer_mkref_out,False,120
LOC107996885,LOC107996885,Gene Expression,A_cer_mkref_out,False,10477
LOC107996893,LOC107996893,Gene Expression,A_cer_mkref_out,False,14062
LOC107996908,LOC107996908,Gene Expression,A_cer_mkref_out,False,8825
LOC107996714,LOC107996714,Gene Expression,A_cer_mkref_out,False,6148
LOC107996835,LOC107996835,Gene Expression,A_cer_mkref_out,False,6759
LOC107996730,LOC107996730,Gene Expression,A_cer_mkref_out,False,53
LOC107996708,LOC107996708,Gene Expression,A_cer_mkref_out,False,37
LOC107996922,LOC107996922,Gene Expression,A_cer_mkref_out,False,2299
LOC107996898,LOC107996898,Gene Expression,A_cer_mkref_out,False,2519
LOC107999086,LOC107999086,Gene Expression,A_cer_mkref_out,False,20336
LOC107996636,LOC107996636,Gene Expression,A_cer_mkref_out,False,17890
LOC107996685,LOC107996685,Gene Expression,A_cer_mkref_out,False,5379
LOC107996865,LOC107996865,Gene Expression,A_cer_mkref_out,False,4447
LOC107996635,LOC107996635,Gene Expression,A_cer_mkref_out,False,775
LOC107996703,LOC107996703,Gene Expression,A_cer_mkref_out,False,3936
LOC107996863,LOC107996863,Gene Expression,A_cer_mkref_out,False,16181
LOC107996864,LOC107996864,Gene Expression,A_cer_mkref_out,False,10560
LOC107996905,LOC107996905,Gene Expression,A_cer_mkref_out,False,9380
LOC107996904,LOC107996904,Gene Expression,A_cer_mkref_out,False,10155
LOC107996687,LOC107996687,Gene Expression,A_cer_mkref_out,False,11374
LOC107996842,LOC107996842,Gene Expression,A_cer_mkref_out,False,7865
LOC107996634,LOC107996634,Gene Expression,A_cer_mkref_out,False,1852
LOC107996841,LOC107996841,Gene Expression,A_cer_mkref_out,False,1969
LOC107996812,LOC107996812,Gene Expression,A_cer_mkref_out,False,9676
LOC107996813,LOC107996813,Gene Expression,A_cer_mkref_out,False,4051
LOC107996845,LOC107996845,Gene Expression,A_cer_mkref_out,False,20367
LOC107996681,LOC107996681,Gene Expression,A_cer_mkref_out,False,24636
LOC107996665,LOC107996665,Gene Expression,A_cer_mkref_out,False,11714
LOC107996651,LOC107996651,Gene Expression,A_cer_mkref_out,False,20
LOC107994628,LOC107994628,Gene Expression,A_cer_mkref_out,False,869
LOC107996662,LOC107996662,Gene Expression,A_cer_mkref_out,False,21
LOC107996654,LOC107996654,Gene Expression,A_cer_mkref_out,False,83
LOC107996649,LOC107996649,Gene Expression,A_cer_mkref_out,False,97
LOC107996656,LOC107996656,Gene Expression,A_cer_mkref_out,False,37
LOC107996652,LOC107996652,Gene Expression,A_cer_mkref_out,False,100
LOC107996653,LOC107996653,Gene Expression,A_cer_mkref_out,False,319
LOC107996667,LOC107996667,Gene Expression,A_cer_mkref_out,False,67
LOC133665630,LOC133665630,Gene Expression,A_cer_mkref_out,False,73
LOC107996765,LOC107996765,Gene Expression,A_cer_mkref_out,False,26
LOC107996747,LOC107996747,Gene Expression,A_cer_mkref_out,False,36
LOC107996746,LOC107996746,Gene Expression,A_cer_mkref_out,False,207
LOC107996763,LOC107996763,Gene Expression,A_cer_mkref_out,False,284
LOC107996764,LOC107996764,Gene Expression,A_cer_mkref_out,False,161
LOC107996760,LOC107996760,Gene Expression,A_cer_mkref_out,False,40
LOC107996771,LOC107996771,Gene Expression,A_cer_mkref_out,False,877
LOC107996766,LOC107996766,Gene Expression,A_cer_mkref_out,False,478
LOC114577383,LOC114577383,Gene Expression,A_cer_mkref_out,False,550
LOC107996768,LOC107996768,Gene Expression,A_cer_mkref_out,False,66
LOC114577389,LOC114577389,Gene Expression,A_cer_mkref_out,False,158
LOC107996633,LOC107996633,Gene Expression,A_cer_mkref_out,False,2327
LOC107996744,LOC107996744,Gene Expression,A_cer_mkref_out,False,705
LOC107996745,LOC107996745,Gene Expression,A_cer_mkref_out,False,209
LOC133665667,LOC133665667,Gene Expression,A_cer_mkref_out,False,73
LOC107996632,LOC107996632,Gene Expression,A_cer_mkref_out,False,200
LOC107996761,LOC107996761,Gene Expression,A_cer_mkref_out,False,116
LOC133665670,LOC133665670,Gene Expression,A_cer_mkref_out,False,102
LOC114577384,LOC114577384,Gene Expression,A_cer_mkref_out,False,108
LOC107996758,LOC107996758,Gene Expression,A_cer_mkref_out,False,95
LOC107996748,LOC107996748,Gene Expression,A_cer_mkref_out,False,45
LOC133665673,LOC133665673,Gene Expression,A_cer_mkref_out,False,42
LOC133665671,LOC133665671,Gene Expression,A_cer_mkref_out,False,60
LOC107996759,LOC107996759,Gene Expression,A_cer_mkref_out,False,91
LOC107996752,LOC107996752,Gene Expression,A_cer_mkref_out,False,27
LOC107995455,LOC107995455,Gene Expression,A_cer_mkref_out,False,150
LOC107995454,LOC107995454,Gene Expression,A_cer_mkref_out,False,87
LOC133665672,LOC133665672,Gene Expression,A_cer_mkref_out,False,30
LOC107996756,LOC107996756,Gene Expression,A_cer_mkref_out,False,104
LOC107996743,LOC107996743,Gene Expression,A_cer_mkref_out,False,319
LOC107996754,LOC107996754,Gene Expression,A_cer_mkref_out,False,44
LOC107996749,LOC107996749,Gene Expression,A_cer_mkref_out,False,3522
LOC107996750,LOC107996750,Gene Expression,A_cer_mkref_out,False,2290
LOC107996720,LOC107996720,Gene Expression,A_cer_mkref_out,False,106
LOC107996630,LOC107996630,Gene Expression,A_cer_mkref_out,False,7017
LOC114577400,LOC114577400,Gene Expression,A_cer_mkref_out,False,1224
LOC107996856,LOC107996856,Gene Expression,A_cer_mkref_out,False,7197
LOC107996857,LOC107996857,Gene Expression,A_cer_mkref_out,False,8852
LOC107996858,LOC107996858,Gene Expression,A_cer_mkref_out,False,5939
LOC107996840,LOC107996840,Gene Expression,A_cer_mkref_out,False,15944
LOC107996895,LOC107996895,Gene Expression,A_cer_mkref_out,False,10836
LOC107996691,LOC107996691,Gene Expression,A_cer_mkref_out,False,8076
LOC107996912,LOC107996912,Gene Expression,A_cer_mkref_out,False,10605
LOC107996729,LOC107996729,Gene Expression,A_cer_mkref_out,False,2425
LOC107996779,LOC107996779,Gene Expression,A_cer_mkref_out,False,17310
LOC107996778,LOC107996778,Gene Expression,A_cer_mkref_out,False,7553
LOC133665674,LOC133665674,Gene Expression,A_cer_mkref_out,False,246
LOC114577404,LOC114577404,Gene Expression,A_cer_mkref_out,False,7489
LOC107996727,LOC107996727,Gene Expression,A_cer_mkref_out,False,18714
LOC107996836,LOC107996836,Gene Expression,A_cer_mkref_out,False,24582
LOC107996847,LOC107996847,Gene Expression,A_cer_mkref_out,False,9989
LOC107996629,LOC107996629,Gene Expression,A_cer_mkref_out,False,48
LOC107996698,LOC107996698,Gene Expression,A_cer_mkref_out,False,106
LOC107996918,LOC107996918,Gene Expression,A_cer_mkref_out,False,91
LOC107996913,LOC107996913,Gene Expression,A_cer_mkref_out,False,49
LOC107996837,LOC107996837,Gene Expression,A_cer_mkref_out,False,5910
LOC107996838,LOC107996838,Gene Expression,A_cer_mkref_out,False,6962
LOC107996903,LOC107996903,Gene Expression,A_cer_mkref_out,False,82
LOC107996808,LOC107996808,Gene Expression,A_cer_mkref_out,False,6424
LOC107996884,LOC107996884,Gene Expression,A_cer_mkref_out,False,10004
LOC107996883,LOC107996883,Gene Expression,A_cer_mkref_out,False,3286
LOC107996882,LOC107996882,Gene Expression,A_cer_mkref_out,False,721
LOC133665675,LOC133665675,Gene Expression,A_cer_mkref_out,False,634
LOC114577406,LOC114577406,Gene Expression,A_cer_mkref_out,False,55
LOC107996732,LOC107996732,Gene Expression,A_cer_mkref_out,False,1423
LOC107994292,LOC107994292,Gene Expression,A_cer_mkref_out,False,12782
LOC107996626,LOC107996626,Gene Expression,A_cer_mkref_out,False,9834
LOC133665676,LOC133665676,Gene Expression,A_cer_mkref_out,False,438
LOC107996780,LOC107996780,Gene Expression,A_cer_mkref_out,False,17219
LOC107996625,LOC107996625,Gene Expression,A_cer_mkref_out,False,2130
LOC107996803,LOC107996803,Gene Expression,A_cer_mkref_out,False,26302
LOC107996623,LOC107996623,Gene Expression,A_cer_mkref_out,False,8269
LOC107996804,LOC107996804,Gene Expression,A_cer_mkref_out,False,7885
LOC107996807,LOC107996807,Gene Expression,A_cer_mkref_out,False,9134
